Language,City Name,Hotel Name,Upside_Review,Downside_Review,Review_Score,Sentiment
Korean,Ankara,ADEN Life,방이넓고 깨끗하고 종업원들 엄청 친절함ㆍ강력히 추천,주방에 냄비 팬 도마 등이 배치되어있지 않음ㆍ그러나 가스버너는 깨끗하고 용도가좋았음ㆍ,9,POS
Korean,Ankara,Bugday Hotel,싼 가격에 가성비 좋게 묵었습니다. 가격 대비 시설도 넓고 쾌적했습니다 루프탑 식당 조식도 괜찮았습니다,고급 호텔은 아니에요,8,POS
Korean,Ankara,Centrum Residence,"직원들이 자기일처럼 성실히 도와주었으며 거실,방마다있는 에어컨도 방성능이 좋았으며,조명도 밝고 시설이 깨끗해서 편안했습니다",세탁기는 있는데 드라이어나 건조대가 없어 옷 말리기가 불편했습니다,9,POS
Korean,Ankara,GOLAZ SUİT OTEL,최고의 숙소,없음,10,POS
Korean,Ankara,Sky Ankara Big Suit Home,"넓고 따뜻한 점
부엌에서 요리가 자유로움
화장실이 2개","도심에서 20분 정도 걸리는 거리인데
교통체증이 심해서 좀 더 멀게 느껴짐
낡은 매트리스와 가구
고장난 티비
반지하에 있던 침실",8,POS
Korean,Ankara,bahçelievler hotels,위치가 훌륭함,에어컨에서 누수가 발생함,10,POS
Korean,Beijing,"홀리데이 인 익스프레스 베이징 후아카이(Holiday Inn Express Beijing Huacai, an IHG Hotel)",,"직원의 불친절, 투숙객 명의 잘 못 기입에 의한 불편함, 전화를 받지 않음",4,NEG
Korean,Beijing,"홀리데이 인 익스프레스 베이징 후아카이(Holiday Inn Express Beijing Huacai, an IHG Hotel)",위치 청결 조식 좋나요,다른 객실 문을 너무 세게 닫아서 시끄러워요 문이 살살 닫아지거나 조용히 닫히면 좋겠네요,8,POS
Korean,Beijing,Grand Millennium Beijing,숙박비용은 예전보다 올라서 그랬지만 위치가 업무보러 나가기에는 편리했습니다,,9,POS
Korean,Beijing,Grand Millennium Beijing,라운지 직원이 매우 친절하고 수영장이 훌륭함,샤워실의 샤워기 헤드 교체가 이루어지면 좋을듯,10,POS
Korean,Beijing,Grand Millennium Beijing,"수영장이 좋았어요
지하철에서 가까워요","베게에 피가 묻어 있었어요.
욕조에 물이 누수가 있었어요",5,NEG
Korean,Beijing,노보텔 베이징 피스(Novotel Beijing Peace),왕푸징거리에서 가깝고 지하철역도 가까워서 좋았습니다. 첸먼이나 자금성등 너무 가깝고 시설도 깨끗하고 아침 조식도 맛있어서 좋았습니다.,숙소로 가는곳이 2층으로 해서 다시 옆건물로 이동할때 카드키가 잘 안먹어서 불편했어요,9,POS
Korean,Beijing,노보텔 베이징 피스(Novotel Beijing Peace),교통이 편리,청결상태 안좋음,3,NEG
Korean,Beijing,힐튼 베이징 왕푸징(Hilton Beijing Wangfujing),아침 뷔페 기대 이상 이었고 위치는 최고였어요,아쉬웠던 점 별로 없었고 매우 만족했어요,8,POS
Korean,Beijing,"BEI Zhaolong Hotel, JdV by Hyatt","화장실은 깨끗하고 수압도 좋았습니다. 다만, 헤어 드라이기는 따뜻한 바람이 잘 안 나왔고, 샤워기는 다소 오래된 듯 해 보입니다","와이파이가 되긴 하는데 유튜브, 구글 등 접속이 안됩니다(중국 전 지역이 동일하다고 합니다). 침대는 좋았는데 베게가 전부 높아서 낮은 베게가 있으면 좋겠습니다. 또한 방안 창문을 조금밖에 열지 못하는 것이 아쉽습니다.",9,POS
Korean,Beijing,"The Imperial Mansion, Beijing - Marriott Executive Apartments",생각보다 아침 뷔페 종류가 많지 않았는데 맛은 괜찮안 어요.. 대신 위치는 최고,별로 못 느꼈어요,8,POS
Korean,Beijing,The Orchid Hotel - Old Town & Drum Tower,"조식:
지중해식 식사를 했고, 맛있었습니다.
건물 옥상 야외 또는 햇살 가득한 유리천장 아래에서의 식사도 분위기가 있었습니다.
직원:
직원분들의 영어실력이 매우 뛰어나서 의사소통에 전혀 문제가 없었으며, 친절도는 매우 훌륭한 수준입니다.
호텔의 마스코트 고양이마저도 매우 사랑스럽습니다. :)","구조적으로 어쩔수는 없다고는 하지만, 호텔 입구의 청결도가 좋은 수준은 아니었습니다.",9,POS
Korean,Beijing,뉴 월드 베이징 호텔(New World Beijing Hotel),방이 생각보다 크고 침대가 편하고 좋았음. 청결하고 특히 얼리 체크인이 되었고 직원들의 친절도가 좋았음,샤워기의 천장샤워가 막혀있어 사용이 불능하였음.,9,POS
Korean,Beijing,베이징 애 스콧 성시 보루이 서비스 아파트(Ascott Riverside Garden Beijing),종류가 많지는 않았지만 아침으로 적당했습니다.,10월 중순 이후라 방이 좀 추웠습니다.,9,POS
Korean,Beijing,베이징 야시밍 하이솅 서비스 아파트(Beijing Yasiming Haisheng Service Apartment),위치도 좋고 한두명이 숙박하기에도 편안합니다.,없어요,10,POS
Korean,Beijing,베이징 치안유안 호텔(Beijing Qianyuan Hotel),객실 내부가 청결하고 넓습니다. 주변 환경을 감안하면 전체적으로 조용한 편입니다. 아울러 직원들이 친절했습니다.,고급호텔이라고 하기에는 편의시설이 부족했어요. 프론트 위치도 3층에 있어 불편했습니다. 호텔 위치도 어정쩡해요. 중국 여행에 익숙하지 않은 사람이 대중교통을 이용하기에는 적절하지 않은것 참고하세요.,7,POS
Korean,Beijing,"샹그릴라 차이나 월드 서밋 윙, 베이징(China World Summit Wing, Beijing)","위치가 너무 좋았고, 뷰가 좋은 방을 요청했는데, 잘 배정해주었습니다.
코로나 시기라 조식은 제한적인 뷔페와 요리를 자리에서 요청하면 가져다주는 형태였는데, 오히려 이게 더 나은것 같습니다.","라운지를 기대했는데, 많이 별로였습니다.
보통 club lounge면 해피아워에 각종 주류, 음료, 음식들이 다양하게 준비되야 하는데, 너무 빈촐했습니다.
그리고, club lounge 층에 호텔에서 운영하는 바가 같이 있다보니, 투숙객만의 장소가 아닌듯 느껴지고, club lounge 위치가 그 층의 완전 구석 어딘가여서, 이걸 lounge라고 부르나 싶은 정도였습니다.
해피아워가 아니면 가서 앉아있기도 뭐한.. 정말 라운지는 별로였어요.",9,POS
Korean,Beijing,켈리스 코트야드 호텔(Kelly‘s Courtyard Hotel),"친절하다
 숙소가 깨끗하다
 전철역에서 멀지 않다","숙소 주변에 간판이 없어, 그곳을 지나가면서도 그곳인지 몰랐다. 이웃집 소리가 들려 시끄러웠다 
치약, 칫솔을 준비해야한다",7,POS
Korean,Beijing,페어몬트 베이징(Fairmont Beijing),"일단 페어몬트는 전세계적으로 유명한 호텔이니까 선택했는데
처음에 딱 로비에 들어갔을때 호화스럽다라는 느낌보단 
옛고풍이 느껴지는 고런느낌이 있어서 어?하며 들어갔어요
유창한 영어가 가능한 호텔 프론트의 친절한 안내를 받고 올라갔어요! 그랬더니 방이 진짜 엄청좋아요! 
안마의자 두둥 이게 진짜 좋더라구요
방도 엄청크고 방이 20층이었는데
20층에 바로 라운지있어서 이동하기에도 아주 편리했어요
골드주니어스위트룸에 묵었는데 일반방이랑 금액차이가 크게 나지않아서 가격대비 완전 꿀!
욕실제품 르라보인것도 너무나 맘에들었고
저녁은 라운지에서 먹었고 조식은 LL층에서 먹었는데
음식들이 정말 맛있었어요! 호텔에서 두끼해결 ㅎㅎ
(라운지는 사람들이 적고 약간 프라이빗한 느낌이고
1층조식은 그래도 사람들이 꽤 있는편)
사실 후기보고 조식때문에 선택한게 좀 더 컸는데
진짜 맛있었어요! 치즈가 엄청 신선함!
마지막 체크아웃할때도 너무너무 친절하셔가지고
재방문 의사 200%있는 호텔입니당👍
특히 Journey님 진짜 엄청 친절하셔서 감동했오요🥰",라운지혜택과 안마의자가 함께있는 방이 선택으로 있었으면 더 좋았겠다 라는 생각을 합니다!,10,POS
Korean,Beijing,"홀리데이 인 베이징 포커스 스퀘어 (Holiday Inn Beijing Focus Square, an IHG Hotel)","북경 서우두 공항과 시내에 접근하기 매우 좋은 위치에 있음. 로비, 객실, 그리고 운동 시설이 편안하고 청결함. 건물 내에 스타벅스 지점 있음. 조식 품질도 괜찮음.",조식 중에 채소 신선도가 상대적으로 부족,9,POS
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),중앙역이랑 진짜 진짜 가깝고 직원이 엄청 친절하시다.,"같은방 사람이 조금 냄새나고 아침부터 울고...
근데 숙소 잘못은 아님.
호스텔이니깐 그렇죠 뭐..
좋은 숙소였습니다.",10,POS
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),"깨끗하고 직원들 친절.
조식 괜찮고,
역에서 가깝고,
키친 사용도 가능하고..",짐보관 코인 라커 사용시 비용발생,10,POS
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),"침대가 폭신 아늑 했어요
직원분들이 참 친절했어요
방이 따뜻해요
다음에 가면 또 이용할 듯 !!","개선되어야할 점은 없어요 가성비 최고! 
물건을 침대에 두고 나왔는데 없다는 답변만 돌아오니 아쉽네요. 문의에 대한 답장이 아주 느리며 물건 찾아줄 마음이 없어보여서 슬펐어요.",9,POS
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),역이랑 가까워서 좋아요. 밑에 라운지도 크게 있어서 좋았습니다.,,10,POS
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),"조식이 훌륭
위치도 최상",,9,POS
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),중앙역 바로 앞에 있다,캐리어 펼치기엔 약간 좁다,9,POS
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),위치가 기가막히고 직원분들이 친절해요. 시설도 좋습니다,가방 보관이 유료라서 아쉬워요,9,POS
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),"베를린 중앙역에서 도보 1~2분 정말 가까워 밤늦게 도착했어도 걱정이 없었어요. 기차역 내 REWE, ROSSMAN 등에서 식재료 쇼핑해서 공동 주방에서 직접 조리해서 먹기 좋아요. 주방도구가 잘 갖춰져 있어요. 청결하지 않다는 평이 있어서 걱정했는데 객실은 아주 청결하게 청소되어 있었어요.","8월 중순인데 에어컨이 없어 좀 더웠지만 베를린 숙소 대부분 에어컨 없는 곳이 많으니 참고하세요. 창문이 적게 열린다고 불평하는 리뷰가 있었는데, 손잡이 조절하면 완전히 열리기도 합니다.",10,POS
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),중앙역에서 엄청 가까워서 좋었어요! 직원들도 친절했고요!,,10,POS
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),이색적인 분위기에 가격저렴하고 역 근처라 이동성이 정말 좋아요,"좋은점빼고 다 별로?ㅋ
커피포트없고 물없고 냉장고없고?
암튼 다 없다
티비 이동않되는 작은 선만 작은의자 침대 샤워할수있는곳 화장실 끝",6,NEG
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),위치가 중앙역 바로 앞이라 좋긴 했습니다.,"청소를 안해줬는데 카운터에 물어보니 청소를 해달라고 해야 해준다고 하는데 이게 맞는지 모르겠네요. 심지어 방에 청소해달라는 문구 거는 것도 없고 청소하지 마세요 만 있는데, 사전설명을 안해준 것이거나 직원의 실책회피거나 둘 중에 하나였으니 어느 쪽이라도 직원들의 수준미흡으로 보입니다. 청소를 원하시면 혹시 빼먹을 수 있으니 꼭 청소해달라고 말해주시는게 나을 듯 합니다.",6,NEG
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),역이랑 진짜 가깝고 좋음! 가격도 독일에서 이정도면 완전 저렴!!,물론 독일이 원래 이렇게 더운나라가 아니라 에어컨이 없다는건 이해하지만 내가 묵는기간동안 에아칸이 없어서 넘 더웠음 ㅠㅜ,6,NEG
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),"공용키친 저렴한가격 
반호프 바로 옆건물. 
학생들이 많아서 밤에 시끄러웠음. 
침대시트에서 머리카락 많이발견됨
시트교체를 안한듯 하다.",새로운 체크인마다 침구교체,6,NEG
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),위치는 최고로 좋았습니다,몇몇 직원들은 좀 서비스가 아쉬웠다.,6,NEG
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),"깔끔하고 수건을 매일 갈아줌
친절한 직원들",욕실 청소가 잘 안돼서 역류함,8,POS
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),"가성비 좋아요
⭐️ 위치
 중앙역 바로 옆이라 너무 좋아요
정말 체감상 도보 1분 10초
그리고 중앙역 내에 다~~~ 있어서 좋아용
숙소 내에 있는 카페 말구 역 안에서 사서 들어오는거 추천!
 레베(마트)도 역 안에 있어서 간식거리 사오기 편하더라구요
⭐️ 시설 / 난방
매트릭스 완전 푹신하고 방도 따뜻해요. 
약간 생긴지 오래됐는지 .. 화장실이나 그런게 막 시설이 깔!!!끔하고 산뜻한 느낌은 아니구 그냥 보통 정도 예요 
근데 매트릭스랑 침구가 너무 깔끔하고 포근해서 좋아요ㅠㅠ
머리맡에 콘센트( 코드랑 유에스비팟), 작은 조명? 있어요
방에는 책꽂이 처럼 오픈된 사물함이 있어요
작은 테이블과 티비도 있지만 티비 작동은 안되더라구요
방 크기는 아주 작아요 ㅋㅋㅋㅋㅋ!!
그냥 침대랑 딱 적당하고 아담한 정도~ 불편함은 없었어요
⭐️ 짐보관 서비스
다른 지역 마이닝거는 무료로 보관해줬는데
여기는 1시간에 1유로, 하루에 6유로인가? 아무튼 유료예요
전 3시간 보관하고 싶었는데 1시간씩? 밖에 안되길래 걍 들고다님 ㅋㅋㅋㅋㅋ
⭐️ 라운지, 게스트키친
라운지에 콘센트도 있고 좋아요
약간 펍 느낌..? 사람들 다모여서 시끄러운데 재밌어요.. 구경하는 것 재밌어요.. 근데 나만 혼자왔나..? 다들 끼리끼리 놀고 있던데
아무튼 간식거리 사와서 먹거나 앉아있기 좋아용
겓스트키친 이용은 안했ㄴ느데
간단한 조리가 가능한가봐요 다들 뭐 해먹더라고요
냉장도고 있었어욤
⭐️방음
방음 안됨 
외부 소리, 옆방 윗방 소음 잘 들려용
근데 전 그런거 신경 안써서 푹 잤어요 ㅋㅋㅋㅋㅋ
⭐️ 직원
친절해요! 친절해요!!
독일말을 몰라서 여행하며 힘들었는데 영어로 해주시니 마음이 따뜻해졌답니다.......
친절합니다 감사합니다","제가 침대에 에어팟울 두고 나와서 숙소로 연락을 오만번이나 했는데 답장을 안주시네요. 연락 주세요. 내 에어팟........🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️
어디로 연락해야지 분실물을 찾을 수 있나요?",8,POS
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),"수납 공간 많고 깔끔함. 옷걸이까지 구비되어 있었음. 매일 화장실 정돈도 해주시고 쓰레기통도 비워주심!
수건은 원하면 교체해주시는데 비용 요구 안하셔서 좋았음.
게스트 키친도 깔끔한 편이고 음식 먹을 수 있는 테이블 수도 상당히 많아서 음식 해먹기도 편리함.
그리고 무엇보다 역과 매우 가까움. 짐 많은 분들께 유리할듯. 중앙역 3분 거리라고 나와있지만 3분도 안걸릴듯.. 최고의 위치! 뷰도 상당히 멋짐",화장실이 방 안에 들어있는 게 조금 불편..,8,POS
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),중앙역과 가까운 위치,복도에 사람이 누워 있어서 무서웠음,8,POS
Korean,Berlin,마이닝거 호텔 베를린 하우프트반호프(MEININGER Hotel Berlin Hauptbahnhof),기차역이랑 가깝고 수건도 제공해줘요,,7,POS
Korean,Berlin,NH 컬렉션 베를린 미테 암 체크포인트 찰리(NH Collection Berlin Mitte am Checkpoint Charlie),위치가 너무좋고 객실은 작지만 청결하게 잘 관리되어 있어 편했다. 특히 침구가 중저가 호텔 치고 깨끗하고 푹신해서 좋았다.,엑스트라베드가 너무 작고 움직여서 불편했다.,10,POS
Korean,Berlin,NH 컬렉션 베를린 미테 암 체크포인트 찰리(NH Collection Berlin Mitte am Checkpoint Charlie),"위치가 정말 좋았고, 직원들도 친절하고, 방도 생각보다 크고 깔끔하며 깨끗했다. 하우스키핑을 매일 사용하지 않을 경우 바에서 사용가능한 음료 쿠폰도 준다.","화장실 하수구 냄새때문에 견딜수 없는 날은 샤워장 하수구 위를 덥어뒀더니 한결 나아졌고, 
관광으로 넘 지친날 사우나로 몸을 좀 풀러갔으나 사우나의 온도가 넘낮아서 덜덜 떨다 나왔는데... 그것 때문인지 모르겠지만 탈의실 창문이 환기때문에 열어뒀으리라 짐작되지만... 열려있었다 ㅠ ㅠ 
문 밑으로 찬바람이...... 사우나 하러 갔다가 감기 걸릴뻔...",9,POS
Korean,Berlin,NH 컬렉션 베를린 미테 암 체크포인트 찰리(NH Collection Berlin Mitte am Checkpoint Charlie),,난방이 조금 아쉬윘어요,9,POS
Korean,Berlin,NH 컬렉션 베를린 미테 암 체크포인트 찰리(NH Collection Berlin Mitte am Checkpoint Charlie),호텔이 깨끗하고 호텔의 위치가 아주 좋았습니다,치약과 물 등이 있지않았습니다,9,POS
Korean,Berlin,NH 컬렉션 베를린 미테 암 체크포인트 찰리(NH Collection Berlin Mitte am Checkpoint Charlie),다 좋음,x,10,POS
Korean,Berlin,NH 컬렉션 베를린 미테 암 체크포인트 찰리(NH Collection Berlin Mitte am Checkpoint Charlie),"예약 포함사항에 있던 냉장고없음, 커피메이커 없음, 없어서 전화하니 전화기 망가져 있음
프론트 내려가서 이야기 하니 룸 변경 안되다함, 내 생각으로는 사용안하던 룸 으로 주었던듯,,,,,
아시아인으로 보이는 프론트 직원 아주 불친절,,,,
청결도는 말하지 않겠음,., 공짜로 재워준다해도 안감,
그나마 조식이 괜찮으니 10점 만점에 최하점 아닌 2점 줌,,,,",EVERYTHING,4,NEG
Korean,Berlin,NH 컬렉션 베를린 미테 암 체크포인트 찰리(NH Collection Berlin Mitte am Checkpoint Charlie),"조식이 좋았습니다. 
위치도 정말 좋아요. 가까운 곳에 마트, dm, 스벅까지 다 있어요~!",샤워기가 너무 더러워서 정말 찝찝했어요.. 수건도 낡았구요ㅠㅠ 아 그리고 로비랑 지하 주차장에서 하수구 냄새 너무 심합니다. 정말 심했어요..,5,NEG
Korean,Berlin,NH 컬렉션 베를린 미테 암 체크포인트 찰리(NH Collection Berlin Mitte am Checkpoint Charlie),"위치가 매우 좋습니다. 
그리고 직원들이 친절합니다.
그리고 조식 식당이 넓고, 음식 종류도 생각보다 많았습니다.
하우스키핑도 깨끗히 해주셨습니다.","7박 중 처음 이틀은 샤워부스(욕조)에 물이 배수되지 않는 방을 배정 받아서 방을 바꿔줄 것을 요청했으나, full book이라 3일째 되는 날 바꿔줄 수 있다고 하셨고
배수구를 뚫기 위해 장비(뚫어뻥)을 가지고 와서 어설픈 노력을 하셨습니다.
3일째 되는 날 약속대로 방을 바꾸어 주셨고,
이번에는 전신거울이 없는 방으로 배정받아 또 불편한 생활을 해야했습니다.
방을 옮겨야 되는 수고로움이 있었고,
어쨌든 7박 모두를 완벽한 컨디션의 방에서는 묵지 못했습니다.",5,NEG
Korean,Berlin,NH 컬렉션 베를린 미테 암 체크포인트 찰리(NH Collection Berlin Mitte am Checkpoint Charlie),위치가 최고였습니다.,욕실 샤워기 상태가 좋지 않았습니다.,8,POS
Korean,Berlin,NH 컬렉션 베를린 미테 암 체크포인트 찰리(NH Collection Berlin Mitte am Checkpoint Charlie),"위치와 서비스 청결도가 만족스러웠고, 일반 디럭스룸의 사이즈도 큰 편이라 좋았습니다.","가격이 비싼 편이라 부담이 됐지만, 가격에 걸맞은 호텔이었습니다.",8,POS
Korean,Berlin,Space Night Capsule Hostel,"우주선이라는 컨셉이 신기했고, 호스텔치고 개인공간이 확보된 느낌이라 좋았다!",캡슐 안에 들어가서 문 여닫기가 편하지 않았는데 그것 조차도 나쁘진 않았다,10,POS
Korean,Berlin,Space Night Capsule Hostel,"깨끗한 캡슐, 화장실",2층캡슐이면 살짝 불편할수 있음,9,POS
Korean,Berlin,Space Night Capsule Hostel,"시설이 정말 깨끗하고 개인공간이라 편했음
화장실이 넓고! 깨끗하고! 여러 개라 겹칠 일 없었음
수건 새로 받을 수 있음
시설이 다른 걸 만회하는 편","중앙역이랑 거리가 멀고 한 번 환승해야함
체크포인트 찰리 제외하고는 관광지랑 떨어져있는편
캐비넷이랑 거리가 있어서 왔다갔다 하기 번거로움
캐비넷이 24인치 캐리어가 딱 들어갈 정도 크기?였음
주방 없음
캡슐간 방음이 엄청 잘 되는 편은 아니라 코고는 소리가 살짝 들릴 수도",9,POS
Korean,Berlin,Space Night Capsule Hostel,완전 신기해요! 재밌달까 있을게 다있구 샤워실도 많고 거울도 짱크고 심지어 캡슐 안에 책상도 있어서 일기쓰기 좋았어요!,캡슐이어서 답답함이 조금 있구 살짝 퀴퀴한 냄새가 있어요,10,POS
Korean,Berlin,Space Night Capsule Hostel,"우주 컨셉, 캡슐호텔이 궁금해서 가는거면 경험으로 추천 ! 잠시 하루정도 공항가기위해서 묶기 에는 괜찮음 근데 대중교통으로 공항 한시간 정도 잡아야함","방음×
통화하는 소리 바로옆인거처럼 들립니다.
콘센트가 없지만 대신 USB 선이있어 핸드폰충전이 분리식으로 된것을 가져와야해요 없어도 바로옆에 Euro 샾에서 싸게 구입하는분들도 봤어요
가격이 더싸면 좋을거 같네요",4,NEG
Korean,Berlin,Space Night Capsule Hostel,독립적인 화장실,"캡슐안에서 전화하거나 로비에서 떠드는 사람들을 직원들이 제지하지않는다
캡슐 안에서 불쾌한 냄새가 난다
매트리스가 너무 불편하다",6,NEG
Korean,Berlin,Space Night Capsule Hostel,신기한 구조에 숙소였어요! 우주 공간같아서 좋았고 숙소 위치나 직원들 청결도 좋았어요!,윗층 사용이 더 좋을거같아요! 올라가면 흔들려서 아래 숙박하시면 조금 지진처럼 느낄거같아요😂,8,POS
Korean,Berlin,Space Night Capsule Hostel,"화장실이 많아서 편했음, 캡슐호텔이라서 엄청 조용함",캡슐 안에 있던 USB단자로 충전하면 엄청 느렸음,8,POS
Korean,Berlin,Space Night Capsule Hostel,깔끔하고 화장실이 다 분리되있어서 좋았다,환기가 살짝 아쉬웠다.,7,POS
Korean,Berlin,Space Night Capsule Hostel,"캡슐호텔이에요 안에 들어가서 밖에서 안보이게 문 닫을 수 있습니다.
내부 공간도 좁지 않았네요 안에서 앉아 있을 수도 있어요
다만 짐을 라커에 넣어야 하는데 라커 왔다갔다하기 귀찮긴합니다.
화장실에 샤워부스가 같이 붙어있고 좋았습니다 샤워부스 쪽에 조명 없어서 조금 어두운거 빼고는요
수건도 추가비용 없이 카운터에서 매일 하나씩 받을 수 있슴다 청소도 깨끗하게 하는 것 같아요 체크아웃하면 안에 메트리스 다 빼고 침실 닦고 계셨습니다.
캡슐호텔 처음이라 신기하기도 했는데 3박 지내는 동안 마지막날에는 조금 답답해졌슴다
2박 정도하실 거면 여기 괜찮을 것 같아요",숙소 내부 환기 시설인 것 같은데 (침실 밖) 환풍구 같은 곳에서 바람이 계속 나왔고 침실 내부까지 들어왔던건지 잘 때 조금 추웠어요,8,POS
Korean,Berlin,Space Night Capsule Hostel,위치 완전 좋아요 중심부에 위치하고 버스200번 정류장 바로앞이라 다른 관광지 접근성도 좋습니다. 와이파이 빵빵하고요. 욕실도 개인 욕실처럼 쓸수있게 돼있어요. 방 안 아늑하고 좋아요.체크아웃하고 짐도 맡길 수 있어요. 체크인 도 1시간 일찍 가능했습니다. 드라이기는 카운터에 문의 직원분들이 친절했어요 굿긋,락커가 작은캐리어딱 들어가는 크기인데 겉옷 걸고 이러기엔 불편해요. 신발넣는 것도. 그리고 아무래도 락커에 계속 왔다갔다 해야하니까 귀찮긴해요 방에 다른걸 놔두기엔 좀 치임. 아 그리고 2층캡슐좀 힘들어요 오르락내리락... 1층 달라고하세요. 그리고 매트리스 조금 스프림 삐걱거려서 움직일때 아래층 신경쓰임. 아 충전기 USB포트밖에 없어용 그래도 2개라 유용했어요.,8,POS
Korean,Berlin,Space Night Capsule Hostel,생긴지 얼마 되지 않아 깨끗하고 캡슐 안에 공기순환장치가 있어서 공기가 텁텁하지 않았어요. 화장실은 아예 개인화장실처럼 변기/세면대/샤워부스가 다 있는 방의 형태라 아주 좋았습니다.,캡슐호텔이 그렇듯 방음은 잘 되지 않아요.,8,POS
