Language,City Name,Hotel Name,Upside_Review,Downside_Review,Review_Score,Sentiment
Spanish,Ankara,Inn 65 Budget,La limpieza y el desayuno,Nada de importancia en señalar.,10,POS
Spanish,Ankara,Inn 65 Budget,Es amplio y bien ubicado,"Ninguno de sus tres recepcionistas sabían hablar inglés. A pesar de decir que tienen parking finalmente tuvimos que aparcar en la calle. Pero lo peor ha sido la habitación, que a pesar de ser muy amplia tenía un muy desagradable olor a tabaco y aún que estábamos en la planta 3 oíamos la música del bar de abajo como si estuviésemos en el bar. Además la habitación tenía la manilla del baño rota y da la impresión de necesitar un retoque.",4,NEG
Spanish,Ankara,Inn 65 Budget,Lo unico que me gustó era que era jn precio economico.,"La habitación estaba sucia,y el.karaoke que habia justo debajo no te dejaba descansar.",3,NEG
Spanish,Ankara,Inn 65 Budget,La ubicación,"Las instalaciones estaban descuidadas, con muchos desperfectos en paredes, etc. Además el día que llegamos que solo pasamos una noche no tuvimos agua hasta el siguiente al despertarnos.
El desayuno un poco justo al menos para mi como española y lo que estoy acostumbrada de otros sitios",6,NEG
Spanish,Ankara,Raymar Hotels Ankara,"Buena ubicación.
Habitaciones amplias.
Personal muy amable 
Desayuno bueno",Se oye ruido de los bares que están debajo,9,POS
Spanish,Ankara,Raymar Hotels Ankara,Todo estaba correcto.,,9,POS
Spanish,Ankara,Raymar Hotels Ankara,"Hotel cómodo, limpio y con personal muy atento. Ubicado en una zona con mucha vida de ocio",,9,POS
Spanish,Ankara,Raymar Hotels Ankara,Excelente ubicación. Muy cuidada ambientación.,,10,POS
Spanish,Ankara,Raymar Hotels Ankara,"Hotel con bien trato, y muy céntrico, limpio y comodo",Discoteca justo debajo de la habitación muchísimo ruido y música disco mucho volumen hasta altas horas. No se puede descansar,5,NEG
Spanish,Ankara,Raymar Hotels Ankara,la ubicación y el desayuno,"el wifi fue terrible
el personal no fue tan amable
la habitación estaba rodeada de mucho ruido 
el agua de la ducha no calentaba bien",5,NEG
Spanish,Ankara,Raymar Hotels Ankara,La ubicación excelente y el hotel muy bonito.,En la habitación había un olor desagradable a desagüe y le restaba confort,8,POS
Spanish,Ankara,Hotel Cinnah,Aparcamiento gratis. Ellos mismos ayudan a aparcar el coche. Hotel muy lindo y cómodo. Cerca de la calle de tiendas y restaurantes. Excelente ubicación.,,10,POS
Spanish,Ankara,Hotel Cinnah,"Instalaciones, ubicación, buena atención y desayuno variado","En la reservación solicité una cuna y al llegar a la habitación no estaba, tuve que esperar y adicional no estaba acolchado.",9,POS
Spanish,Ankara,Hotel Cinnah,"Cama comoda, todo bien limpio, desayuno buffet variado.",Algunos productos del desayuno no estaban muy buenos (mala calidad o añejos),9,POS
Spanish,Ankara,Hotel Cinnah,"Desayuno abundante.
Ubicacion muy buena",,9,POS
Spanish,Ankara,Hotel Cinnah,"Muy cómodo, buenas instalaciones.
El desayuno está muy bien.","Un poco lejos del centro.
En el desayuno se había agotado el agua y el jugo, y no lo repusieron a pesar de que lo solicitamos.
Costó un poco comunicarse en inglés con el personal.",9,POS
Spanish,Ankara,Hotel Cinnah,La atención en la recepción fue amable y oportuna.,"La habitación es para pasajeros de paso, no es cómodo para acomodar el equipaje y en la ducha el agua se no corre, lo cual es peligroso. No se pueden alojar dos personas si no son pareja.",3,NEG
Spanish,Ankara,Grand Sera Hotel,"Cuando hicimos check-in el personal nos atendio muy bien e incluso nos dieron pan recien horneado y te. La habitacion era muy comoda y amplia. y la ubicacion es excelente, queda muy cerca el museo de civilizaciones anatolias, al castillo y a la estacion de tren.",nada,10,POS
Spanish,Ankara,Grand Sera Hotel,"La ubicación. Tiene la ciudadela,el castillo y la estación de tren cerca",Olía un poco a tabaco,9,POS
Spanish,Ankara,Grand Sera Hotel,,"No tiene parking propio, pero ayudan a aparcar en la calle del hotel dejándoles la llave del vehículo",9,POS
Spanish,Ankara,Grand Sera Hotel,"El personal es muy amable y atento. Nos ayudaron a resolver todas las dudas acerca de cómo movernos además de ser muy serviciales. Personas encantadoras.
Las instalaciones estaban limpias y la habitación era muy bonita y cómoda. Ademas contaba con aire acondicionado, nevera y televisión que funcionaban perfectamente.",,9,POS
Spanish,Ankara,Grand Sera Hotel,"Increíble ubicación, fascinante desayuno. Regresaría","Las instalaciones están un poco viejas, pero no fue un problema para nosotros.",9,POS
Spanish,Ankara,Grand Sera Hotel,"Desayuno variado con productos típicos.
Recepción abierta 24h, lo que facilita mucho el check-in y check-out si llegas o tienes que irte de madrugada.
Agua y café gratis en la habitación.
Limpieza bien. Me cambiaron las toallas todos los días aunque solo usaba una.","La ubicación no me gustó demasiado. Estaba cerca en taxi de la estación de tren, pero no era un lugar por el que caminar sola por la noche.
Bastante ruido de tráfico en la habitación. De madrugada me despertaron las oraciones por megafonía, así que si no eres musulmán o desconoces los horarios del Salat puede sorprender un poco.",6,NEG
Spanish,Ankara,Mina 1 Hotel,Muy buena ubicación y muy buen personal!,Todo bien.,10,POS
Spanish,Ankara,Mina 1 Hotel,"Hotel pequeño, un poco antiguo, pero muy limpio y en buena zona.","Simplemente un poco antiguas las instalaciones, pero muy limpio. Y el desayuno escaso.",9,POS
Spanish,Ankara,Mina 1 Hotel,"Check in hasta las 00:30 horas, rápido y sencillo. Tiene aparcamiento gratis y te lo aparcan ellos.
El trato estupendo y muy profesional.
El desayuno está bien pero para un español un poco raro pero esta bien. El café era soluble al igual que la leche era en polvo
Recomendable 100×100",No hubo nada que no me gustara,9,POS
Spanish,Ankara,Mina 1 Hotel,La ubicación y la comodidad del hotel. La gente también fue muy amable y me ayudaron bastante.,Nada. Todo me pareció bien.,10,POS
Spanish,Ankara,Mina 1 Hotel,El desayuno es modesto pero delicioso.,,10,POS
Spanish,Ankara,Mina 1 Hotel,los cuartos y la ubicación,el desayuno no es muy bueno,6,NEG
Spanish,Ankara,ibis Ankara Airport Hotel,Limpieza y celeridad en la atención,Nada,10,POS
Spanish,Ankara,ibis Ankara Airport Hotel,La habitación cómoda y funcional,N,9,POS
Spanish,Ankara,ibis Ankara Airport Hotel,"Que está al lado del aeropuerto, y como teníamos un vuelo muy temprano llegamos en 5 minutos
El recepcionista muy amable.
Camas cómodas 
Venden cervezas
Es un hotel “europeo”","No esperaba una gran experiencia, cumple su función",9,POS
Spanish,Ankara,ibis Ankara Airport Hotel,Estaba al lado del aeropuerto que era justo lo que yo estaba buscando. No queria meterme en ninguna ciudad en esa ocasion,Se oian bastante los aviones,9,POS
Spanish,Ankara,ibis Ankara Airport Hotel,La limpieza y el trato,Nada,10,POS
Spanish,Ankara,ibis Ankara Airport Hotel,La distancia hacia el aeropuerto,La atención. Fue muy mala. Llamamos de urgencia y la persona en recepción que nos contestó no sabía cómo orientarnos nada porque no sabía ingles (siendo nosotras de habla española). Llegamos al hotel y el que nos atendía se la pasaba hablando por teléfono (en una llamada personal) en vez de atendernos,3,NEG
Spanish,Ankara,New Park Hotel,"el desayuno era fabuloso, y el servicio y limpieza espectacular, buen trato y muy buen hotel. 
muy recomendado, desde luego que volveré.","tenía servicio de hammam y gym, pero estaba de obras fue una pena no poder utilizarlo.",10,POS
Spanish,Ankara,New Park Hotel,Desayuno fantástico,Nevera mini-bar habitación no enfríaba,9,POS
Spanish,Ankara,New Park Hotel,Limpio y buen trato del personal,,9,POS
Spanish,Ankara,New Park Hotel,"Hotel muy bien localizado en el centro de Ankara, a pocos
pasos de la estacion de Metro, habitacion muy amplia con
vistas a la ciudad muy lindas, desayuno buffet suficiente y
de buena calidad, personal muy atento a los requerimientos.","La ducha tenia manchas de humedad? suciedad? por 
todo el borde inferior de las baldosas lo cual, para ser
un hotel 5*, es una falta imperdonable. 
Aunque tienen servicio de valet parking, el parking es en
el anden de la calle y por lo menos en mi caso el carro
estaba terriblemente sucio por todos lados cuando 
me subi a el para irme, parecia como si lo hubieran lavado
de suciedad.",9,POS
Spanish,Ankara,New Park Hotel,La amplitud de las habitaciones.,El colchón era demasiado blando,9,POS
Spanish,Ankara,New Park Hotel,,"la habitación con olor a humo y una cama extra que no se corresponde a un hotel de 5 estrellas ni de cuatro.
Le sobra una estrella y media",6,NEG
Spanish,Ankara,First Apart Hotel,La ubicación es estratégica está cerca de la mezquita,,10,POS
Spanish,Ankara,First Apart Hotel,Las personas que nos atendieron fueron muy amables,,9,POS
Spanish,Ankara,First Apart Hotel,"La ubicación, desayuno y la atención en la recepción","No fue relevante para nosotros, sin embargo al bañarse se en charcha todo el baño",9,POS
Spanish,Ankara,First Apart Hotel,Ubicación y personal,"Pequeños detalles, como falta de lámpara de noche y la ducha",9,POS
Spanish,Ankara,First Apart Hotel,"Muy lindo lugar habitaciones super amplias, sábanas y toallas huelen a limpio super bien ubicado cerca de metro, el personal super gentil","El desayuno regular, pero sirve para empezar el día",9,POS
Spanish,Ankara,First Apart Hotel,La ubicación es buena,Las sábanas tenían mal olor,5,NEG
Spanish,Ankara,Lion City Hotel Kizilay,"Ubicación, restaurantes y bares cercanos, servicio excelente",,10,POS
Spanish,Ankara,Lion City Hotel Kizilay,"La ubicación es excelente. La cama era muy cómoda y la habitación se veía muy bien.
Aún así, el desayuno si que me lo esperaba mejor. Estaba bien, pero quizá un poco escaso.
Aunque los servicios del spa vayan aparte, recomiendo completamente el Spa, una experiencia muy relajante y agradable.
Además, en los alrededores del hotel hay mucho ambiente y muchas posibilidades para comer, cenar y tomar algo tranquilamente.
Si tuviera que volver a Ankara, repetiría.",,9,POS
Spanish,Ankara,Lion City Hotel Kizilay,"Está en el centro, al lado del transporte y de un montón de restairantes",,9,POS
Spanish,Ankara,Lion City Hotel Kizilay,Esta en el centro de Ankara. Nuevo y comodo,,9,POS
Spanish,Ankara,Lion City Hotel Kizilay,"La atención, la limpieza y la ubicación",,10,POS
Spanish,Ankara,Lion City Hotel Kizilay,Mucho calor y los empleados no entienden inglés,No hablan inglès,5,NEG
Spanish,Beijing,"Holiday Inn Express Beijing Temple of Heaven, an IHG Hotel","El personal es muy amable, la habitación y la ubicación excelentes",,10,POS
Spanish,Beijing,"Holiday Inn Express Beijing Temple of Heaven, an IHG Hotel","El desayuno, ubicación y servicios, muy bueno, a pesar que el personal de la recepción no hablaba español y un poco de ingres nos lograron orientar y colaborar, muchas gracias a todos!!!",,9,POS
Spanish,Beijing,"Holiday Inn Express Beijing Temple of Heaven, an IHG Hotel",Excelente servicio,No tengo queja,9,POS
Spanish,Beijing,"Holiday Inn Express Beijing Temple of Heaven, an IHG Hotel","El desayuno, la ubicación, la habitación, la gente de servicios.",Había gente muy ruidosa en el hotel.,9,POS
Spanish,Beijing,"Holiday Inn Express Beijing Temple of Heaven, an IHG Hotel","La lo calizacion es muy buena. Pekín tiene nueve anillos de carreteras y el Hotel está en el anillo dos cerca del centro, cerca del metro y eso se agradece en una ciudad con un tráfico tan infernal. Por cierto, coger un taxi es muy complicado. Todo el mundo utiliza las aplicaciones chinas para llamarlos.
Si alguien lo necesita, que le pida a la gente de la calle o a la gente de los hoteles que les avise un taxi, y si es necesario, se lo pagáis a esa persona ￼","Reservamos tres habitaciones, dos de ellos estaban bastante bien, pero en la nuestra, habían tenido una inundación hacía poco y apestaba a humedad. Todo el ambiente era muy húmedo, el techo estaba todavía con color negro de la gotera que habían tenido. No es lógico dar esa habitación. ￼",6,NEG
Spanish,Beijing,"Holiday Inn Express Beijing Temple of Heaven, an IHG Hotel","La ubicación, cerca al metro, al templo del cielo, bancó para cambio de dinero, restaurantes y tiendas","Es más bien algo para los viajeros externos el tema del acceso a internet deben adquirir una VPN ya que las aplicaciones normales como google Maps, facebook Instagram, wspt etc están restringidas, y esto dificulta la comunicación con el personal y en general con la mayoría de personas ya que no hablan muy común el inglés.",8,POS
Spanish,Beijing,Novotel Beijing Peace,El desayuno y el amplio espacio de la habitación,,10,POS
Spanish,Beijing,Novotel Beijing Peace,ubicación,todo bien,10,POS
Spanish,Beijing,Novotel Beijing Peace,"desayunos muy completos
limpieza adeacuada
muy buena ubicacion del hotel
relacion precio calidad de lahabitacion muy bien
excelente servicio en la recepccion",tienen que modernizar las cortinas de los cuartos se ven viejas las alfombras y los tapizados de los muebles,9,POS
Spanish,Beijing,Novotel Beijing Peace,ubicación muy privilegiada,"poco descuidado ya, olor muy fuerte a cigarro a pesar de ser hotel de no fumar.",6,NEG
Spanish,Beijing,Novotel Beijing Peace,"La ubicación, el desayuno",,8,POS
Spanish,Beijing,Guo Ji Yi Yuan Hotel,La ubicacion,Estaria bien una habitación un poco mas grande.,9,POS
Spanish,Beijing,Guo Ji Yi Yuan Hotel,Ubicación,"wifi, camas, habitación",4,NEG
Spanish,Beijing,"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel","Calidad habitaciones, staff muy proximo y atento.",Hablan poco ingles,10,POS
Spanish,Beijing,"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel","La localización, la relación calidad precio y los detalles del hotel como la bebida de cortesía a la llegada.",,9,POS
Spanish,Beijing,"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel","La ubicación, las instalaciones y el desayuno muy completo.",Todo muy bien,10,POS
Spanish,Beijing,"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel","Hotel muy grande. La habitación era muy amplia y estaba muy limpia. El baño también, amplio y limpio, con todo lo que puedes necesitar. Las camas y almohadas eran comodísimas. En la habitación nos dejaron todos los días 4 botellas de agua gratis y en la recepción había siempre café e infusiones gratis.
El desayuno era muy completo: mucha comida china, huevos, beicon, cereales, cafés, infusiones, zumos, tostadas, bollería, yogures... 
La mayoría de los trabajadores no habla inglés, pero tienen unos traductores que funcionan muy bien y se esfuerzan por ayudarte. Uno de los chicos de recepción sí hablaba muy bien inglés y nos ayudó mucho.
El metro no está muy cerca, hay que caminar como 20 minutos, pero los didi (taxis) son muy baratos y te recogen en la puerta.
El día que nos íbamos, teníamos nuestro vuelo por la tarde y les dijimos que si podíamos hacer el check out más tarde de las 12 y sin ningún problema ni coste adicional nos pudimos quedar has las 15:00.
Nos alojamos en este hotel al inicio y al final de nuestro viaje. En uno de los casos la habitación daba para la zona interior (jardín muy amplio) y en la otra daba para la entrada principal (carretera), en ambos casos en plantas altas. Recomiendo la zona interior porque en la exterior se escucha el ruido del tráfico y los pitidos.",,9,POS
Spanish,Beijing,"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",Excelente desayuno buffet,,10,POS
Spanish,Beijing,"Holiday Inn Express Beijing Dongzhimen, an IHG Hotel",La ubicación del hotel era relativamente buena,"La habitación era distinta a la publicación, era más pequeña de lo que se veía en las fotos y tenía un aroma malo.",4,NEG
Spanish,Beijing,Park Plaza Beijing Wangfujing,"El personal muy preocupado de nuestra estancia, cada vez que solicitamos ayuda fueron muy cordiales en atendernos",Alfombras algo sucias,9,POS
Spanish,Beijing,Park Plaza Beijing Wangfujing,"buena ubicacion, limpieza y habitacion confortable",se podrian mejorar los servicios del hotel como restauracion por ejemplo...,6,NEG
Spanish,Beijing,Grand Mercure Beijing Central,Muy buena atención !!!,,10,POS
Spanish,Beijing,Grand Mercure Beijing Central,Desayuno,"Habitaciones viejas con olor , la gente de recepción no tiene idea de cómo asesorar turistas .",4,NEG
Spanish,Beijing,Happy Dragon City Center Alley Hotel Forbidden City,"El personal es amable. La ducha agradable, rápida y buena cantidad de agua. Cerca de una parada de metro. Se esfuerzan por hacerlo bien","Nadie habla inglés por lo que no te pueden resolver problemas fácilmente. No limpiaron el baño después de la primera noche. No está en lo que nosotros denominamos centro (Tian’anmen por ej,). Es caro para lo que ofrece.",5,NEG
Spanish,Beijing,Happy Dragon City Center Alley Hotel Forbidden City,"Buena ubicación, muy cerca del metro, línea 5. Muy útil para visitar los principales puntos de la ciudad. está ubicado en un hu-tong típico con un restaurante en la puerta. Los empleados tratan de ayudar en todo momento. Habitación y baño limpio. Silencioso.","Se que es un tema que varía en función de la persona , pero para mis gusto el colchón de la cama es muy duro.
El desayuno es el mismo cada día. Poco variado y no muy sabroso. No tienen opción occidental. Como en muchos hoteles de china, los empleados no hablan inglés.",7,POS
Spanish,Beijing,"Holiday Inn Express Beijing Airport Zone, an IHG Hotel",la disponibilidad y soluciones a Cualquier inconveniente a pesar del idioma,A veces venian temprano a limpiar las habi taciones,9,POS
Spanish,Beijing,"Holiday Inn Express Beijing Airport Zone, an IHG Hotel",??,suciedad exagerada,2,NEG
Spanish,Beijing,"Dongfang Shengda Hotel-near Beijing Tiananmen Square ,the Forbidden City,Wangfujing Subway Station,Newly opened hotel-Able to receive foreign guests",La ubicación solamente,"El hotel no tiene nada que ver con las fotos que publican , son muy engañosas, ponen una foto de la ciudad prohibida como si se viera del hotel , la vista de los cuartos es horrible y la entrada al edificio es horrible también.",3,NEG
Spanish,Beijing,Layering Courtyard Hotel Qianmen,"Muy buena ubicación, en los hutongs y cerca del metro.
El desayuno estaba muy bueno aunque se echa de menos variedad y que el zumo sea natural, ponían un zumo de bote malísimo y para los que no tomamos café era la única alternativa....","El precio pagado no se corresponde con el nivel del hotel:
El personal no ayuda en nada al turista extranjero, no hablan inglés y no ayudan con indicaciones, reservas,...nada, casi nos quedamos sin ver la plaza de tiannanmen porque nos enteramos allí (en la plaza, no en el hotel) de que había que reservar con al menos un día de antelación, ocurre con la plaza y con todo y no nos ayudaron. Les pedimos ayuda para ir a la muralla China y la máxima ayuda después de insistir (por wechat, no hablan inglés) fue que reservásemos en trip.com...
Para el precio del hotel la habitación estaba muy deteriorada, llena de humedades en la madera y reparaciones con cinta de precinto.",3,NEG
Spanish,Berlin,a&o Berlin Hauptbahnhof,La ubicacion cercana a la estacion del metro,Las camas no estaban señalizadas y no sabia cual era mi cama,10,POS
Spanish,Berlin,a&o Berlin Hauptbahnhof,"Todo, la habitación, la gente, el ambiente, el hall.
Todo es absolutamente perfecto.
El mejor hostel en el que he estado, sin duda, lo tiene todo.",Nada.,10,POS
Spanish,Berlin,a&o Berlin Hauptbahnhof,"Recepción grande, con buena vibra en la noche, estaba un poco lleno, pero ya depende de tu humor. Te dejan guardar tu equipaje. La habitación doble tenía buen tamaño y baño privado.","No me parece que nuestra habitación era un ejemplo de limpieza, en la ducha y cama habían algunos cabellos. La ubicació no es tan central pero a 10 minutos o menos hay una estación de tren",10,POS
Spanish,Berlin,a&o Berlin Hauptbahnhof,Un amor los de recepción,Fue todo realmente excepcional,10,POS
Spanish,Berlin,a&o Berlin Hauptbahnhof,"Buena ubicación a 20 min andando de la puerta de brandemburgo, en zona tranquila, las habitaciones están muy limpias y tienen espacio, las instalaciones nuevas y las zonas comunes están muy bien, recomendable para estudiantes y grupos de amigos.",,9,POS
Spanish,Berlin,a&o Berlin Hauptbahnhof,"Considerando el costo de la habitación, se podía escuchar a otras parejas teniendo sexo, lo que encontré muy vulgar y desagradable, porque creí sería un hotel más tranquilo, mucha gente bebiendo afuera. No lo recomiendo para descansar, ni por precio calidad, ni por la atención del personal, que claramente se vieron sobrepasados. Ningún respeto por los pasajeros y por el descanso. Murallas sucias, una total desilusión además bastante alejado de la estación.","No me gustó el personal de servicio, no me gustó el ambiente, no me gustó el ruido y fiestas a altas horas de la noche, no me gustó pensar que estaba pagando por un mejor servicio y la gente lo usara de motel barato, que barato no era para nada.",3,NEG
Spanish,Berlin,a&o Berlin Hauptbahnhof,"Una de las colegas fue muy amable, las camas son aceptables y el internet funciona bien. La ubicación del lugar también es muy conveniente y segura.","Lo descuidado que estaba el baño y las habitaciones. Mucha humedad, puertas rotas, cocina sin elementos básicos para cocinar. El trato de uno de los recepcionistas fue muy decepcionante. En la noche había mucha fiesta y ruido.",4,NEG
Spanish,Berlin,a&o Berlin Hauptbahnhof,"las habitaciones cumplen con lo básico para pasar la noche, sin más, cama y baño.","el hotel es un descontrol total, lleno de adolescentes gritando y corriendo por los pasillos sin que nadie les diga nada, aún estando en el 4to piso dormir fue muy molesto ya que todos los gritos tanto del patio interno como de la acera del hotel(donde todos los adolescentes salían a hablar a los gritos) se escuchaban en las habitaciones. Además las habitaciones son extremadamente calurosas, sin ventilación ni aire acondicionado, es primavera y solo hacia 28º en Berlín y parecía estar adentro de un sauna. La cocina era un asco, todo sucio imposible de usar. No volvería a hospedarme en este hotel jamás",4,NEG
Spanish,Berlin,a&o Berlin Hauptbahnhof,La ubicación es lo único bueno que veo en este hotel.,"El personal no te explica nada cuando haces el check in, se les ve con bastantes pocas ganas de trabajar. En ningún momento nos explicaron que había un cuarto para dejar las maletas, habiendo preguntado nosotras. Y tuvimos que dejarla en unos locker donde pagas 4 euros y no sé devuelven. Cualquier cosa que preguntas en recepción te contestan sin ganas, nunca he estado en ningún hotel donde atiendan tan mal. Hay que reservar la limpieza de la habitación, si no nadie te la hace aunque estés allí 5 días. Lo nunca visto. Sinceramente no entiendo los comentarios positivo de este hotel.",4,NEG
Spanish,Berlin,a&o Berlin Hauptbahnhof,Solo la ubicación,"El personal muy mal , mal organizado porque te asignan una cama y después te de dar la vuelta te dicen que agarres la que esté desocupada. 
Único hostal que estuve donde te rentan las sábanas de la cama . Y no hay suficientes contenedores o lockers para guardar maletas . 
En un cuarto con 8 cañas solo había 4 lockers 
Aparte no servia el contacto y la luz de mi cama .",4,NEG
Spanish,Berlin,a&o Berlin Hauptbahnhof,"La excelente atención del personal, sobretodo del encargado que gestionó mi cambio de habitación.",Qué se hayan robado mis productos.,4,NEG
Spanish,Berlin,a&o Berlin Hauptbahnhof,La buena conexión de transporte públicos cerca,Ni el ambiente en el hostel ni la limpieza,4,NEG
Spanish,Berlin,Novum Hotel Aldea Berlin Centrum,"El personal fue increíble desde la primera noche, son muy amables. El hotel está bastante bien, la limpieza fue buena.",El edificio es un poco antiguo,10,POS
Spanish,Berlin,Novum Hotel Aldea Berlin Centrum,ere muy cerca de todo,,10,POS
Spanish,Berlin,Novum Hotel Aldea Berlin Centrum,"El desayuno que era una de las cosas que más nos preocupaba estaba muy bien, bastante variedad y todo muy rico. Personal muy agradable y la cama muy bien aunque la almohada un poco baja.",La moqueta de la habitación un poco sucia pero debido al tipo de moqueta que es se entiende que es difícil limpiarla impecable.,9,POS
Spanish,Berlin,Novum Hotel Aldea Berlin Centrum,las habitaciones hermosas y cómodas,el ascensor estaba malo,10,POS
Spanish,Berlin,Novum Hotel Aldea Berlin Centrum,Ubicación y precio,,9,POS
Spanish,Berlin,Novum Hotel Aldea Berlin Centrum,La ubicación,"La habitación no es como las que aparecen en la foto. Era más antigua la habitación, pero estaba bien para el uso que le dimos",4,NEG
Spanish,Berlin,Novum Hotel Aldea Berlin Centrum,nada,estado de las piezas y relaciones precio-calidad,3,NEG
Spanish,Berlin,Novum Hotel Aldea Berlin Centrum,"buena ubicación, tiene una parada de autobús y una estación de metro a menos de 500 metros, esta relativamente cerca del centro de la ciudad","la habitación se veía descuidada y las paredes sucias, estaba polvorienta, olía como si hubiera estado cerrada durante mucho tiempo, las sábanas no olían bien, no había nevera, los radiadores tenían desconchados en la pintura.",4,NEG
Spanish,Berlin,Novum Hotel Aldea Berlin Centrum,El desayuno,"Muy deteriodado, venden un hotel viejo como si fuera nuevo y muy caro para lo que ofrecen.",4,NEG
Spanish,Berlin,Novum Hotel Aldea Berlin Centrum,Buena conexión en trasporte público. Aunque creo que la ciudad en sí está bien comunicada.,"Camas y especialmente almohadas muy incómodas y pequeñas. Ascensores lentos y averiados (de 3 solo funcionaba 1 o 2 dependiendo del día).
Check-in a partir de las 15:00 pero el checkout a las 11:00...",4,NEG
Spanish,Berlin,Novum Hotel Aldea Berlin Centrum,La ubicación,"La limpieza, ya que cuando íbamos a dormir separamos una cama de la pared para juntarla con otra y acostar juntos a los niños y descubrimos un vertedero de basura, botellas de plástico caramelos, papeles... 
En el baño había humedad negra en la grieta de los azulejos y la taza del wc tenía un color poco agradable con marcas veis por algunos sitios, la moqueta tenía bastante polvo al igual que los radiadores.",3,NEG
Spanish,Berlin,Novum Hotel Aldea Berlin Centrum,El desayuno,"La falta de limpieza, especialmente en la habitacion",3,NEG
