Language,City Name,Hotel Name,Upside_Review,Downside_Review,Review_Score,Sentiment
Russian,Ankara,Hotel Ickale,"Расположение огонь. ЖД вокзал и автовокзал рядом. Куча ресторанчиков и достопримечательностей рядом. Удивили подушки в номере (первый раз вижу такое) выбор подушек под каждого: круглая подушка для шеи, подушка перьевая, подушка из гипоаллергенного материала и т.д. ОТЕЛЬ ОЧЕЕЕЕЕНЬ КРАСИВЫЙ. завтраки хорошие. Если попросить сделают яичницу или пожарят яйца. Вечером играет пианино в холле. Класс. Отель офигенный если исключить определенные особенности. Но это я думаю должно быть решено руководством отеля. Идут на контакт по телефону и учитывают все пожелания клиента (выбор кровати, время заселения и т.д.) В этом плане молодцы. Постельное белье замечательное, приятное.","При посещении бассейна требуют шапочку, которая приобретается отдельно и если ты не знаешь то поплавать не получится. На просьбу записать на счет номера было отказано, что расстраивает. А учитывая что на отеле написано 5 звезд то требование приобрести шапочку за 50 лир выглядит как- то сомнительно (не понятно почему это не включить в стоимость номера, так как из всех дней мы только 1 день решили поплавать в бассейне ---- но увыыыыы после этого отпадает желание так как об этом нигде не сказано). При уборке номера происходят странности. Убирают хорошо. Но после уборки номера без стука в номер входит мужчина, который как по пояснению уборщицы проверяет ее уборку. Хорошо что в номере был мой мужчина,",9,POS
Russian,Ankara,Hotel Ickale,"отвратительное отношение работников на ресепшене. Особенна девушка злая и отвечала , так грубо . Я платила трансфер 600 лир с вечера , утром к 8:00 должны были забрать меня в аэропорт. трансфер так и не приехал , вызвали они такси и сказали , что оплатили ,мне платить не нужно . Но когда приехала в аэропорт, таксист с меня взял 350 лир . сказал , что ему не платил никто . В итоге получается , обманули по полной на счет такси","плоха убираются 
в бассейн не пускали , точнее выборочно пускали а нам сказали , что не работает .",4,NEG
Russian,Ankara,Hotel Ickale,"нормальный завтрак, локация хорошая","плесень в ванне!!!в комнате пол треснутый , застиранные старые одеяла",3,NEG
Russian,Ankara,Hotel Ickale,Удобное месторасположение.,"Отель не соответствует фото, все старое, полотенца и халаты застиранные. Не могли погладить свои вещи, на вторые сутки добились чтобы отнесли на глажку. Хамам также не соответствует фото и заявленному качеству 5 звезд. Три звезды максимум. После таких отелей возникает недоверие к платформе Booking. На фото одно, а по факту совершенно другое.",3,NEG
Russian,Ankara,Hotel Ickale,"Удобное место расположения, персонал приветливый, номера светлые, кухня не очень богатая, но вкусная.","Во второй день после замены белья под одеялом обнаружен мусор (жвачки, крошки), что не очень приятно удивило нас. Мы целый день гуляли по достопримечательностям, устали, хотели отдохнуть. Просто забыли наверное чистое бельё поменять, просто заправили. Никто из нас не жуёт жвачки. Да и крошкам не от куда взяться. Вобщем-то не знаю что и сказать (((",3,NEG
Russian,Ankara,Hotel Ickale,"Хороший разнообразный завтрак,много зелени. Яблоки,апельсины,халва.","Расположение-далеко от ТК,,до метро тоже надо дойти.Шумно.Не знаю,почему можно сколько хочешь звезд вешать,но это не пятерка,конечно. Это максимум двойка.черные грязные занавески,в разводах,полотенца грязные,мебель с дырками от сигарет. Я приехала к 4 часам,при заселении с 2х и номнр был еще не готов. Мебель старая вся,в грязных разводах, душ был сломан и лил вов се стороны. Напор ужасный,то горячая,то холодная,мыться просто невозможно.спа работает с 11 до 2х днем.",4,NEG
Russian,Ankara,Hotel Ickale,,"очень грязно, запах сигарет везде !из вытяжки просто тянет сигаретами ! завтрак очень и очень бедный! этот отель ни как не тянет на 5 звёзд ! так же при заезде был критерий бесплатная парковка в итоге мою
машину кинули на проезжей части под знак остановка запрещена ! уже вечером спустился и настоял что бы дали парковку!",3,NEG
Russian,Ankara,Hotel Ickale,Омлет с помидорами и сыром,"Персонал 
Нет кондиционера для волос
Старая мебель 
Запах неочень в номере 
Жидкий завтрак",4,NEG
Russian,Ankara,Hotel Ickale,"Есть своя парковка, удобные постели","Все 4 номера были прокуренные. В отеле в основном живут турки, они курят прямо в номерах и коридорах. Запах распространяется по вентиляции.
Завтрак убогий, подали тухлые помидоры (не неспелые, а именно испорченные), очень долго не хотели менять. Это просто оскорбительно. 
Отель не соответствует заявленным 5 звездам просто никак.",4,NEG
Russian,Ankara,New Park Hotel,"Хороший отель. Нам достался с большой скидкой, поэтому соотношение цена-качество для нас было очень удачным. Рядом парк с большой зоной активности для детей.",,10,POS
Russian,Ankara,New Park Hotel,"Хороший номер, вкусный завтрак, при отеле есть ресторан с алкоголем, что как мы поняли редкость для это локации в местных кафе
Паркинг на дороге на улице, но если мест нет, оставляете машину у входа в отель, отдаете ключ парковщику и он переставит на освободившееся место.","Мы были проездом на 1 одну ночь, нам всё понравилось",9,POS
Russian,Ankara,New Park Hotel,"Хороший отель, с паркингом у входа. Номера чистые, просторные, с хорошей звукоизоляцией. Завтрак обширный и вкусный. Есть что выбрать. Остановились на одну ночь, т.к. были проездом, в целом остались довольны.","Из сан. узла в номере доносился запах канализации, который в целом не проходил. Если закрыть дверь в сан. узел то запах в сам номер не проходит, поэтому не так страшно.",9,POS
Russian,Ankara,New Park Hotel,,в номере люкс был посторонний шум технического характера из соседнего помещения,9,POS
Russian,Ankara,New Park Hotel,отличный отель по адекватным ценам,,9,POS
Russian,Ankara,New Park Hotel,"Расположение
Завтрак","Удобства в номере
Ужасный интернет",3,NEG
Russian,Ankara,New Park Hotel,Удобства и обстановка соответствуют 3-звёздочному отелю.,"Грязное покрывало, ванная комната с поломанной дверью, с грибками в душевой, вода брызгает из душевой и слив в ванной не работает.",3,NEG
Russian,Ankara,New Park Hotel,"персонал хороший, держат марку и стараются помочь.","1) окна без шумоизоляции, около отеля очень активное и шумное движение машин, спать невозможно.
2) номер делюкс (!) - двери и деревянные панели в жировых следах, в ванной грибок и разводы на потолке, много что требует ремонта. 
3) в номере сильно пахло табаком (может от соседей?).
4) СПА не работает. Пришлось немного поскандалить, в качестве скидки накормили ужином.",3,NEG
Russian,Ankara,New Park Hotel,"Я наверное привередлив, потому что много вижу отелей и есть с чем сравнивать. ПОЭТОМУ НИЧЕГО НЕ ПОНРАВИЛОСЬ. Скромный трехзвездночный отель в центре города. Ну ни как не заявленных 5 звезд","Жиль в люксе на 4 этаже. Стены обшарпаны, мебель убитая, кофемашины нет, санузел маленький. Одним словом это не люкс, это просто номер средненького отеля",3,NEG
Russian,Ankara,New Park Hotel,"разнообразите еды. может это и не через чур но голодными не останетесь, а скорее наоборот :₽","пляж ужаснейший. пожалуй такие пляжи нужно еще поискать. Море огорожено камнями, вроде плюс, должно пригреваться, но камни по всему пляжу кроме пары мест. камни такие что в воде можно убиться. и это не камни от скалы это цемент или бетон! плывешь а тут бабац бетонно-каменная плита встречает твои коленки! вход в море с одной стороны в щебенке, внимание! не галька а щебенка! это острые камни а с другой стороны пляжа, песок с галькой, но вход резкий, для детей не зайдет. а на дне строительный мусор из бетонных блоков и кирпичей!
Ездить пришлось на общественный пляж в 2 км от отеля.",4,NEG
Russian,Ankara,New Park Hotel,"В целом, за свои деньги - хорошее предложение. Особенно - премиальные номера с большой квадратурой","Отель не тянет на пять звёзд. Плохо говорят на английском. Практически не выполняют никакие просьбы. Замена номера на идентичный, принести чашку в номер - на всё получаете вежливое ДА и никакого исполнения. 
Отдыхали в номере с доступом в Executive lounge (нельзя не отметить, что ценовое предложение ТОП за свои деньги), персонал не знает, что такое executive lounge. В самом кафе при отеле, где он предоставляется также не в курсе как это должно работать для путешественников. Приходилось объяснять и тыкать в описание услуги на букинге. Первые три посещения lounge каждый новый официант делал круглые глаза при упоминании бесплатно включенного lounge и узнавал у нас что это такое. На четвертый раз, нас, наконец, запомнили
При этом нельзя сказать, что отель плох. За свои деньги - это отличный выбор. Завтрак - шведский стол, хоть и не крутой, но достойный и даже немного разнообразный. При этом не стоит сравнивать его с шведским столом в курортных городах, всё-таки это - городской отель.
Ещё один плюс - местоположение. 7 минут пешком до Кызылая и десятков кафешек и, кроме того, напротив отеля - кажется, лучший зелёный парк в Анкаре для прогулок.
Хоть отель и для некурящих, тем не менее, в коридоре часто запах сигаретного дыма (но в номерах - нет)",4,NEG
Russian,Ankara,New Park Hotel,Месторасположение,"Грибок в душе, запах плесени в номере, плохая шумомзоляция. Слышно как машины на улице,так и храп соседа. Отравились в ресторане гостиницы",3,NEG
Russian,Ankara,New Park Hotel,Гостиницу выбрали из за местоположения - у меня был визит в больницу недалеко от гостиницы,"Номера ужасно грязные, старые. Съехали на 2ой день",4,NEG
Russian,Ankara,Hotel Cinnah,"Шикарный завтрак, удобное расположение, доброжелательный персонал, согласовали ранний заезд","Немного грязное окно и тусклое освещение, но это мелочи",10,POS
Russian,Ankara,Hotel Cinnah,"Практически всё понравилось, хорошее расположение, приветливый, отзывчивый персонал, хорошая звукоизоляция номера, есть всё необходимое, сейф, холодильник, чайник, кофе-чай-молоко. Душ исправный, вода горячая .Чисто, тепло. Завтрак обычный, неплохой.","Очень темно в номере, один ночник над дверью и маленькая тускло- жёлтая лампочка возле кровати. Настольная лампа сломана и две большие, видимо, декоративные. Номер в серо-черных тонах нуждается в лучшем освещении. Кровать удобная, но очень скрипучая.",9,POS
Russian,Ankara,Hotel Cinnah,"Прекрасный отель в самом центре. Красивый дизайн. Достаточный размер кровати. Белоснежное белье. Есть чайник, вода, чай, кофе. Отличный душ. Хороший завтрак. Заботливый персонал.","Варианты освещения номера. Рабочее место. Отсутствие Правил бережного отношения к ресурсам. ( н-р, не обязательная смена ежедневно полотенец) особенно для короткого пребывания.",9,POS
Russian,Ankara,Hotel Cinnah,Стильный номер,Не очень стабильный интернет. В день выезда постоянно отключатся свет во всем отеле.,9,POS
Russian,Ankara,Hotel Cinnah,Удачное расположение и хорошая цена,,9,POS
Russian,Ankara,Hotel Cinnah,"Дружелюбный персонал, неплохой завтрак, удачное местоположение.","Цена, несоответствие номера фотографиям, прожженые сигаретами занавески, запах канализации из душевой, отсутствие крючков в ванной, пятна на потолке.",4,NEG
Russian,Ankara,Hotel Cinnah,"Расположение отеля неплохое, сам отель с виду тоже неплох. Персонал разный: кто-то приветлив, кто-то нет. Номер только по размеру подошел к четверке","В номере очень темно, а это неправильно. Клиент вправе сам выбрать, насколько и когда ему включить или притушить освещение. Не рабочий холодильник в каждом номере, а это ужас, т.к. на улице довольно жарко и хотелось глотнуть холодной воды. Полотенца уже давно не первой свежести. Очень плохо и в душе, и в раковине сходила вода в обоих номерах. На регистрации по этим вопросам поступил ответ: отель готовят к ремонту!!!! Так ремонтируйте и не берите клиентов уже!!!!!",4,NEG
Russian,Ankara,Hotel Cinnah,приветливый персонал,"очень грязный отель , все прокурено , боишься к чему нибудь дотронуться",3,NEG
Russian,Ankara,Hotel Cinnah,"локация, парковка, размещение с животными.","Пол в номере был ужасно грязный. Уровень уборки никакой. 
Номер маленький, если вещей много будет спер не комфортно. С ребенком тем более. 
Шумно. 
номер насквозь прокуренный, занавески прожжены сигаретами.",3,NEG
Russian,Ankara,Hotel Cinnah,"Восхитительный завтрак, хорошее расположение отеля а так же удобный лифт. В комнатах чисто, убираются ежедневно","Ужасно громкий шум проезжающих машин с улицы, несмотря на закрытые окна. Самый ужасный вай-фай который я когда либо встречал в своей жизни",4,NEG
Russian,Ankara,Hotel Cinnah,"Номер мизерный. В ванной сток плохо работает, после 2 минут душа ты по щиколотки в воде. Завтрак приятный ,но заказали обед а этом же ресторане(перед вылетом)- отравились вдвоем, пришлось пить лоперамид и искать аптеку в аэропорту, чтобы купит лекарство от отравления. Будьте осторожны!",Едой можно отравиться,3,NEG
Russian,Ankara,Hotel Cinnah,Чистый современный отель,"Вместо душевой лейки из лейки сплошной водопад. При выезде с нас хотели взять повторно оплату за проживание. В этом отеле, может быть (не уверенна на все 100), я оставила наушники AirPods Pro, мне сказали что ничего не находили. Хотя геолокацию показывал что они там, после звонка в отель через пару дней они пропали с геопозиции вообще...что очень странно.",4,NEG
Russian,Ankara,Hotel Cinnah,"Местоположение отличное, включен завтрак","На кровати было грязное одеяло без пододеяльника, в номере очень темно (прям очень), из раковины несло мочой.",6,NEG
Russian,Ankara,Deeps Hostel Ankara,"Чисто, запирающиеся шкафчики, центр города",В матрасе чувствуются выпирающие пружины,10,POS
Russian,Ankara,Deeps Hostel Ankara,"Главным плюсом назвал бы весёлый и участливый персонал. К номерам нареканий нет, выглядит всё чисто. Расположение нормальное, рядом продуктовый магазин и станция метро.",,9,POS
Russian,Ankara,Deeps Hostel Ankara,Хорошее месторасположение. Отличное соотношение цена/качество. Жил в отдельном номере с душем. Персонал отличный.,"Плохо работает слив в душе. Уборка в номере только после просьбы убраться, насколько я понял так как это хостел то уборка не подразумевается, по крайней мере в отдельном номере.",9,POS
Russian,Ankara,Deeps Hostel Ankara,"Отличный хостел. Кухня, столики на улице, везде чисто и разумная цена",,9,POS
Russian,Ankara,Deeps Hostel Ankara,"Прекрасная локация, всё рядом и отдельная комната на небольшие деньги (150 лир). В комнате был шкаф, маленький столик, кресло, удобная кровать с белой постелью, плотные шторы и очень сильно топили батареи (на 1 марта). Туалет и душ отдельном на этаже. 
Было тихо. 
Спасибо!",За эти деньги претензий нет!,9,POS
Russian,Ankara,Deeps Hostel Ankara,"Хостел находится в центральном районе, до метро 5 минут, до продуктового 2 минуты.","Ужасно грязно, в ванных плесень просто везде, туалетной бумаги не было несколько дней, и ее даже не хотели видимо поставить, под мои матрасом было очень много мусора и грязь, могу предположить что место где я спал, там даже не меняли постельное белье передо мной.",3,NEG
Russian,Ankara,Deeps Hostel Ankara,"1. Читая постель 
2. Наличие полотенец 
3. Кофе и чай в доступе
4. Горячая вода","1. Грязный душ и забитый туалет 
2. Грязная кухня с плохо работающими вытяжками 
3. Проживание в подвале 
4. То, что сняли деньги с карты с другого аккаунта не уведомив при этом, по просьбе рассчитаться наличными отказались, хотя указан был именно наличный расчёт. 
Сняли средства не счета хостела, а счета какого то кафе. Сняли деньги больше чем сумма которая была заявлена и сказав о том что номер стоил дороже, хотя мы так и не поняли для чего существуют бронь , говоря о том что сменился курс, хотя курс не менялся и в просьбе оплатить все наличными отказались при этом.",4,NEG
Russian,Ankara,Deeps Hostel Ankara,"местоположение в центре города. рядом множеств магазинов, кафе, ресторанов. метро, автобусная остановка, трц. хоть и в центре, но за окном было тихо.","грязно, много народу в самом хостеле. один санузел и душевая на этаж. что в душевой, что в туалете всегда было мокро, волосы... Не знаю, чем отличается этот хостел от того же deep hostel в том же районе рядом с мечетью, но тут все расшатано, грязно, не выдают одноразовых тапочек. короче, как проходной двор. выбрала этот хостел в этот раз только в надежде, что будет ловить интернет, так как надо было подключиться по работе к скайпу и не будет так шумно, как в другом deep hostel за мечетью в этом же районе. Бывало пропадал вай фай, когда народу было много.",5,NEG
Russian,Ankara,Deeps Hostel Ankara,"8 минут пешком от метро Кызылай и автобуса BelkoAir в аэропорт. Рядом множество кафе и магазинов.
У ресепшн кулер с горячей и холодной водой. Хороший уровень wi-fi на 3 этаже.
В двухместном номере с балконом комфортные кровати, чистое белье. Есть столик с двумя стульями, удобно перекусить.
В одноместном номере широкая кровать, шкаф и кресло.
Постоянно что-то намывают, самый чистый хостел из всех, что мы видели. Даже общие санузлы не вызывают отторжения. В саунзле на 3-м этаже есть шампунь, гель для душа, жидкое мыло и бумажные полотенца.","Холодно в номере в середине марта. Пожаловались персоналу, отопления добавили. Полотенца не выдают, по запросу за плату. Фен на 3-м этаже не работал.
В двухместном номере 32 всего одна розетка, в одноместном 34 — две, но обе выпадают из стены, очень опасно. В шкафу нет плечиков.
В номере 34 находится аварийный выход. Его невозможно изнутри закрыть на задвижку и из-за двери постоянно дует. Кроме того, вы всегда находитесь с незапертой дверью на уличную лестницу. Вряд ли кто сможет спокойно спать в таких условиях.",6,NEG
Russian,Ankara,Deeps Hostel Ankara,Понравилось удобное расположение и то что есть кухня. Дружелюбный парень на ресепшене.,"Номер был явно не подготовлен к заселению, либо просто там не поддерживается порядок, много пыли, грязи, туалет был закрыт и работал только на первом этаже, поэтому приходилось подниматься. Нет кондиционера , от батареи было не достаточно тепло как хотелось бы, а так переночевать на один раз и уехать подойдет для тех кто не слишком требователен.",6,NEG
Russian,Ankara,Deeps Hostel Ankara,"Понравилось то, что это отдельный дом, внутри хостел интересно задуман, видно изначально постарались. Находится он в центре. В душе нормальный поток воды, удобные кровати, бесплатное полотенце. На этом, пожалуй, всё.","Один из худших хостелов, в которых мне доводилось бывать. Никакая встреча на входе, даже не улыбнулись, в комнату не проводили. Посетители пьют алкоголь, на первом этаже жутко воняло спиртным, а в холле пьяный кореец приставал всем с предложением покурить кальян. Администратор это видела и даже не попыталась что-то сделать. В номерах очень грязно! Пол липкий, всюду раскиданы вещи, при чем как мужские, так и женские, в том числе нижнее бельё. В санузлах разводы буквально на всём. Нет салфеток, нет бумаги, вода из душа льется наружу и заливает тапки. Постель чистая, но старая. От кухни одно название, там абсолютно ничего нет кроме тараканов! Отвратительный хостел, благо я остался только на ночь и утром спешно убежал. И ХУДШИЙ ИНТЕРНЕТ, который можно только представить. 1 Мбит/с это почти так же, как если бы я в 1995 году подключался бы через телефон. Интернета, считай, нет, короче, как и места для работы. Полное разочарование.",5,NEG
Russian,Ankara,Deeps Hostel Ankara,Месторасположение,"Грязный маленький номер, плохая уборка",5,NEG
Russian,Ankara,Deeps Hostel Ankara,"Дешево, приветливый персонал, центр. Дали комнату получше.","Не дали одеяло в первую ночь, помогли с простынями, очень странно что одеял не всех не хватает, ночью было холодно",6,NEG
Russian,Ankara,Esila Hotel,"Местоположение очень удобное. Жд вокзал напротив. Рядом метро, прямая линия до автовокзала.","Плохой вай-фай.
Уборка так себе",10,POS
Russian,Ankara,Esila Hotel,"Для нас было отличное месторасположение. Очень хороший интернет. Удобные кровати. Сплит система работает на обогрев также, тепло. Кровати удобные. Чисто.",Не хватает чайника.,9,POS
Russian,Ankara,Esila Hotel,"Отель выбирал из-за близости к жд вокзалу Анкары, пешком минут 10. Рядом гостиницей есть все необходимое, магазины банкоматы недорогие рестораны. 
Включён завтрак, впечатления от него двоякие вроде бы много чего есть , но например молока нет. Тостов нет. Но в целом нормально. Персонал отличный помогают рассказывают все супер.",В номере было прокурено .,9,POS
Russian,Ankara,Esila Hotel,"За такую цену хороший отель, расположение отличное, в двух шагах от метро, комната большая просторная, сытный завтрак. Есть ванна с гидромассажом.","нет балкона, особенно в комнате для курящих это было бы хорошо, но даже это не критично, не понравилось что окно открывается снизу и воздух практически не заходит. Так же не поменяли туалетную бумагу после прежних посетителей, и она моментально закончилась, а новой в комнате не было, пришлось самим просить, что не очень удобно",9,POS
Russian,Ankara,Esila Hotel,Все было хорошо,Немного сложно с чемоданом,10,POS
Russian,Ankara,Esila Hotel,В номере было накуренно,,3,NEG
Russian,Ankara,Esila Hotel,"вкусный полноценный завтрак, шведский стол. недорого","отвратительный отель, прокуренный, с плесенью в ванне, с волосами на постельном белье. что было самое ужасное, нам не давали спать всю ночь, мужик за стенкой снял шлюху и всю ночь мы слушали , как они там развлекались. мало того, он постоянно выходил из номера туда-сюда и хлопал очень громко дверью. помимо этого, на ресепшне нас пытались развести на деньги, что якобы номер не оплачен и чувак просто взял с нас евро за просто так.",3,NEG
