Language,City Name,Hotel Name,Upside_Review,Downside_Review,Review_Score,Sentiment
Turkish,Ankara,The Green Park Ankara,Oda konforu iyi değil. Lavaboda tıkanıklık oluyor.Yatak konforu vasatın altında.,Otel yeni bina görünüşü iyi. Çalışanlar nazik. Konumu iyi. Gidilebilir Bir otel.,5,NEG
Turkish,Ankara,The Green Park Ankara,Bistrosunu beğendim.,"Temizlik çok kötüydü, banyosunda ve tuvaleti temiz değildi. Ayrıca ikram bölümü kırıntılarla doluydu.",6,NEG
Turkish,Ankara,The Green Park Ankara,,Resepsiyondaki personel sanki zorluk çıkarmak için oradaymış gibi davranıyor. Booking’ten rezervasyon yapanları sevmiyorlar.,5,NEG
Turkish,Ankara,The Green Park Ankara,,Pandemi bahane edilerek açık büfe kahvaltı yoktu. Tabakla verildi. Soğuk içecek yoktu. Yumurta tek çeşit rafyadandı.,6,NEG
Turkish,Ankara,The Green Park Ankara,Minibar için ücret alındı,Çalışanlar uçağımı unutdular.,1,NEG
Turkish,Ankara,The Green Park Ankara,konumu güzel,"bu yıl 3.defadır kalıyorum,konumu nedeniyle,ama recepsion çalışanları ilgisiz",1,NEG
Turkish,Ankara,The Green Park Ankara,vale,vale hariç direk herşey çok kötü . kahvaltıya 350 tl istemektedirler.,1,NEG
Turkish,Ankara,The Green Park Ankara,Konum iyi.,"Çalışanlardan tutun, yemeklere kadar baya baya kötü otel. 1 hafta kaldım, inanılmaz konforsuz, kötü bir deneyimdi. Çalışanlar eğitimsiz, tecrübesiz. Kapıdaki bekçiden, kat hizmetlerine kadar çok kötü bir deneyimdi. 5 yıldızlı otel için havuz için ekstra para alıyorlar, spa’daki personel masaj yapmayı bilmiyor.",1,NEG
Turkish,Ankara,The Green Park Ankara,Iyiydi amma biraz daha iyi ola bilirdi,"Banyodan berbad kanalizasyon kokusu geliyordu ve gitmiyordu, tuvaletin kapisi yokdu, banyo ve tuvalet ust ve altdan ara olmakla kapisi vardi ama odaya baglandigi zaman kapi yokdu ve koku yayiliyordu. Resepsiyonda berbad 1 tane personel vardi, 1 kisi. Kavga etmemek icin zor tuttum kendimi. Saygi denilen shey yokdu adamda. Sikayet etmedim isinden olur belki diye. Odaya soylemedsen hicbirsey verilmiyordu. Havlu, dish fircasi ve s soylememizin uzerine veriliyordu, ve kucuk sey icin resepsiyona inmemiz gerekiyordu yada aramamiz. Verdiklerindede 2 kisi olmamiza ragmen 1 tane veriyorlardi.",2,NEG
Turkish,Ankara,The Green Park Ankara,yalnızca yeri,personel çok ilgisiz odalar berbat durumda yataklar 80 lerden kalma özellikle vale hizmeti veren arkadaşlar her an dayak yiyebilecek potansiyele sahipler,1,NEG
Turkish,Ankara,The Green Park Ankara,Rezalet bir hotel,Rezalet bir hotel yaklasmayi,1,NEG
Turkish,Ankara,The Green Park Ankara,tesiste karşılama inanılmaz kötü. resepsiyon arkadaşlardan gece calışan arkadaş kesinlikle ne iş yaptığının farkında olmalı. sorun çözme konuşma uslubü ve ayrıca tutumu çok ama çok kötüydü. misafir ilişkilerindeki hanımefendinin sorunu çözme konusunda yetenekli ve işi seve seve yaptığını kesinlikle söyleyebilirim. gece giriş yaptığımda lobby de çalışan arkadaşların uyuduğunu ve otele girerken arabayı ve valizlerimi kendim taşıdım. odadamda uyurken anahtarla odamın açılması mı desem birçok sey yaşadım. bu sorunları bildirdiğim halde misafir ilişkilerinde hanım efendi ilgilendi. bu konunun yöneticilere gittiğini düşünerek ne ön büro md bu konuyla alakalı bir görüşme yaptı nede başka bir yönetici. bu kadsr güzel bir otel için bu yaşananlar gerçekten korkunç birsey. gece ilk verilen odada tuvaletin kullanılmış ve tamamen pislik içinde durduğunu gördüm. bunları yazmak istemezdim fakat bu otel için ve özverili çalışanlar için bunu yazmam gerektiğini düşündüm..,,1,NEG
Turkish,Ankara,The Green Park Ankara,Hiçbir şey,Otel pis otel kolidorları halılar kokuyor fitness sauna resmen idrar kokuyor her yer kir içinde ortada temizlik yapan yok çalışan yok duvarlar dökülüyor,1,NEG
Turkish,Ankara,The Green Park Ankara,,"Odada kirli banyo havluları, çayı kendiniz alın diyen garsonlar bu kadar adama ancak bu şekilde bardak yetişir diyen müdürler.insanın yüzüne bakmadan görevini yaptığını düşünen resepsiyonistler. Maalesef 6 yıldır konakladığım bu oteldeki bu son durum çok üzücü.",1,NEG
Turkish,Ankara,Hotel Abro Sezenler,"Kahvaltı mükemmeldi, konum harikuladeydi.",,10,POS
Turkish,Ankara,Hotel Abro Sezenler,"Yerleşdiği yer konum çok güzel 5 dak metro (demirtepe, sihiyye), otobüs durağına yakin, düz yaninda migros, bim marketler, lokantalar var. Kizilay avm 15 dak yürüme mesafesinde, kahvaalti iyi, klimalı sakit odalar",Temizlik iyi deyildir,10,POS
Turkish,Ankara,Hotel Abro Sezenler,Kahvaltı fena değildi. Konum oldukça iyi. Zaten bu konumda olmasa bu hizmetle kimse gitmez oraya.,"Bir kere kirli, odalar soğuk, çalışanlar gürültü yapıyor. Rutubet var, duvarlarda çatlaklar bile var. Kahvaltı iyi olsa da menemen soğuktu. Odalara havlu bile vermiyorlar kovalamazsan. Ütü yok.",3,NEG
Turkish,Ankara,Hotel Abro Sezenler,Sadece ulaşımı kolay ve asansör var,Bu kısma gelecek olursak birçok sorun var birincisi odada rutubet var ikincisi odada ne bir tuvalet kağıdı ne bir havlu yok televizyon sadece bir kanalı çekiyor kanal değiştiremiyorsunuz ayrıca internet Bir gelip bir gidiyor ondan da faydalanamıyorsunuz açıkçası çok hijyenik bulmadım şimdi buranın sahipleri de diyecek ki bu fiyata ancak bu kadar oluyor bu fiyata 4 yıldızlı otel konforunda kaldığım yerlerde oldu onlar peki bu hizmeti nasıl verebiliyor biraz iyice biraz Özen çalışanlar çok asık suratlı neredeyse insan dövecek gibi konuşuyorlar bu yüzden hiç beğenmedim hiç memnun kalmadım tavsiye etmiyorum,3,NEG
Turkish,Ankara,Hotel Abro Sezenler,,"7 sene önce bu tesiste konaklamıştım ve gayet memnun kalmıştım, son konaklamam ise hayal kırıklığıydı, yatağın ortası bildiğiniz çöküktü, banyo rutubet içindeydi ve çarşaflar yıpranmış vaziyetteydi, kahvaltısını beğendim, personel de iyiydi. Ancak tekrar tercih edeceğimi sanmıyorum.",3,NEG
Turkish,Ankara,Hotel Abro Sezenler,Tesisin en iyi yanı konumu idi,Tam olarak dolandırıldım. 2 tek kişilik oda deyilməsinə rağmen oda öyle deyildi. Şehir manzarası deyilen odada pencere yok idi. Ek olarak ücret alındı. Hiç hoş olmadı. Bi daha asla konuklamayız.,3,NEG
Turkish,Ankara,Hotel Abro Sezenler,Kahvaltı ve fiyat,"Personal çok saygısız
Klima çalışmıyor
Oda temiz değil
Wifi çalışmıyor",3,NEG
Turkish,Ankara,Hotel Abro Sezenler,"Resepsion corona testi icin bize yardim etdi.
Testlerimizi sinava giris biletlerimizi cikardi bu konuda tesekkur ederiz .","Wifi kullanmak mumkun deyil! 
Otel resepsionu ilk gun bizi karsilamak hos geldin demek yerine bizi bekletdi ustelik bizimle iyi konusmadi . Diyer resepsion ise cox iyi insandi bize her konuda yardimci oldu",5,NEG
Turkish,Ankara,Hotel Abro Sezenler,,Odalarda temizlikle bağlı sorunlar var.,5,NEG
Turkish,Ankara,Hotel Abro Sezenler,"Konumu iyi , fiyat uygun. Ancak çalışanların hepsi iyi değildi.",Odalar çok soğuk oluyor. Isıtma sistemleri fasile ile çalışıyor. Bu yüzden oteli önermiyorum. Temizlik de çok kötü idi .,2,NEG
Turkish,Ankara,Hotel Abro Sezenler,Konumm iyi sadece.,.Heç bir şeyi sevmedim. Qarşılanma sıfır.ilgi yok.kahvaltı berbad.kokmuş domates.3 gün tere yagı belə yoldur.odada su yok.kettle yok.balkon pislik. Hec təmizlik etmədilər. Bir daha qalmarıq burda.,1,NEG
Turkish,Ankara,Hotel Abro Sezenler,Odanın havası leş gibiydi. Ayrıca çok ses alıyordu. Banyodan gelen su sesleri rahatsız ediciydi.,,1,NEG
Turkish,Ankara,Hotel Abro Sezenler,Kahvalti orta.,Seve bileceyim bir sey bulmadim.3 defadi orda kaliram bu rezaleti gormedim.Oda rezervasyon yapdim cift kisilik bana ayri yatakli oda verdiler.3 gun dediler odani baskasi ile deyisilecek amma deyismediler. Wi fi yok gibi. Kesinlikle kimese meslehet gormurem.,1,NEG
Turkish,Ankara,Enerji Otel,"Çalışanları, konumu, kahvaltısı, odaların temizliyi",,10,POS
Turkish,Ankara,Enerji Otel,,"Oda ışıkları zayıfdı. Geceleri okumak zor oluyor.
Birde odalarda çay içmek için elektrikli ısıtıcı filan olsa iyi olurdu",9,POS
Turkish,Ankara,Enerji Otel,"Kahvalti oldukca cesitli ve guzeldi. Corba var mesela. Personel yardimci, guler yuzlu ve ilgili idi.",Gece gec saatlere kadar yakinlardaki turku barlarin karisik sesleri direkt odada. Turku barlar kapanmadan odada bulunmak pek mumkun degildi. Oda cok kirli idi. Yatagin altindan cikan toz miktari gorumeye deger. Yatagin kendisi ise inanilmaz bir yatakti. Her yayini hissetmek mumkun. O yatakta yatmadan ben aci cektim demeyin bu hayatta. Konum merkezi gibi gorunse de aracla oradan bir yere ulasmak icin sehir turu atmak gerekiyor. Arac trafigine gore ters tarafta kaliyor heryere.,3,NEG
Turkish,Ankara,Enerji Otel,Kahvaltı güzeldi,"Tam yanında bir türkü bar mı ne akşamları saat tam 7den gece 1-2e kadar bağıra bağıra şarkı söylüyor,tam 6 gün neredeyse hiç uyuyamadım,hatta sarhoşlar da bağırıyordu, bir de resepsiyondaki beyefendi çok sinirli davranıyordu,hiç bir şeyi düzeltmek istemedi,buzdolapları katiyyen çalışmıyor ve bunu bildirdiğimde sadece bizimkiler bu kadar oluyor cevabından başka bişey almadım.",4,NEG
Turkish,Ankara,Enerji Otel,Personel güler yüzlü ve ilgili,Tesis genel alanları hijyen kurallarından yoksun ve bakımsız..Otelin sadece konumu iyi.. Amatörce işletiliyor..,3,NEG
Turkish,Ankara,Enerji Otel,Konumu çok iyi her yere rahatlıkla ulaşabilirsiniz.,Hijyen konusunda sıkıntı var hele ki bu korona dönemlerinde daha çok dikkat etmeleri gereken zamanlarda yataktan ve yastık da kıllar vardı. Otopark sorunu da var ayrıca.,3,NEG
Turkish,Ankara,Enerji Otel,"Tesisin konumu harika: 5 dakikada Kızılay gerçekten sağlanıyor. Etrafındaki kebap evleri ve lokaller tuhaf yerler olsa da süpermarketler, eczane, kafeler ve pastaneler çok yakında. Şehir merkezindeki neredeyse tüm anıtlara en fazla 30 dakika yürümeyle ulaşılabilir. Isıtma iyi, en üst katta teraslı bir odada kalmamıza rağmen üşümedik. Ancak kalışımız sırasında sıcaklığın Ankara’da -2’nin altına düşmediğini not edelim. Yeterince büyük bir gardırop odanın içinde hazır vaziyette ve bulunduğumuz odanın Anıtkabir ve Kocatepe Camisi manzarası vardı.","Bu otelde daha önce çok kaldım. Ona göre söylüyorum. Gerçekten kahvaltı ve personel anlamında berbat hale gelmişler. Eskiden birçok sıcak ve soğuk çeşidi çok hızlı ve temiz bir şekilde sunan kafeterya, şimdi yağ içinde yüzen gözlemeler, patlak çeri domatesler ve benzerleriyle bizi hayal kırıklığına uğrattı. Bir de kahvaltı salonu kaloriferler çalışmadığı için buz gibi. Üstüne —bellboy olarak hizmet veren kişi ve bir resepsiyonlar haricinde— çalışanların geneli saygısız ve özensiz davranışlarda bulunuyor. “İyi günler” dilememize cevap verilmediği, tarafıma “siz” yerine “sen” kullanıldığı çok oldu. Uyarınca da sanki duyma-görme özrümüz varmış gibi davranmaları da cabası.",6,NEG
Turkish,Ankara,Enerji Otel,"Kahvalti iyiydi. Ama otelden cikis(check out) yapmadan gezmek icin bir yere gidecegim zaman odanin kartini almak icin pesimden birileri geldi hep. Sebep kart kayboluyormus. O benim anahtarim , evimin anhtarini neden birakayim otelde.Garip geldi. Diger durum alafranga wc de de benden onceki kisinin biraktigi lekeler temizlenmemis. Wc temizligini begenmedim. Ortam, gurultu olarak fena degil.Asansor asiri dar ve kucuk.",wc temizligi.Cikarken disari karti birakmak. Asonsor darligi.,5,NEG
Turkish,Ankara,Enerji Otel,Hiçbir şeyi beyenmedim,İnternet berbat personal umursamaz ve odalar çok küçük,1,NEG
Turkish,Ankara,Enerji Otel,Heçbirşeyi,"İnternet kötü, personalın umursamaz olması ve odaların küçüklüyü",1,NEG
Turkish,Ankara,Enerji Otel,,Resepsiyonistleri aşırı kötü,1,NEG
Turkish,Ankara,Esila Hotel,Bir kaç gün kalmak için iyi bir otel!! Odalara restore etmek ihtiyacı var ama yineden bu fiyat için iyidi tavsiye ediyorum,Oda içerdeki halı sadece,10,POS
Turkish,Ankara,Esila Hotel,Kahve makinasının olması harikaydı.,"Kahvaltıliklar az hazırlanmışti. Yumurta, patates kızartması, tekli ekmekler bitmişti. Bir de süt karton kutusu ile servis edilmis. Toplanmamış bir masada kirli tabakların arasında duruyordu. Cam sürahi ile servis edilse iyi olur. Migros süt marketten masaya öylece gelmiş.",9,POS
Turkish,Ankara,Esila Hotel,lokasyon,odalar asiri sekilde pis ve igrenc kokuyor. Agir bir sigara kokusu vardi. Halinin halinden bahsetmek bile istemiyorum. Elbete fiyat dusuk oldugu icin bekletilerimide dusuk tuttum ama bu kadar kotu hijyen beklemiyordum.,3,NEG
Turkish,Ankara,Esila Hotel,yatak büyüktü,"duvarlar çok ince,pavyondan çıkanlar bu otele geliyor ve çok gürültü yapıyorlar,saygısız müşterileri var,ahlaktan uzaklar,duşta saç telleri vardı",1,NEG
Turkish,Ankara,Esila Hotel,,Daha bu kadar pis bir otelde konaklamamıştım.,1,NEG
Turkish,Ankara,Esila Hotel,,Çok eski ve temiz değil. Odalar berbat kahvaltı çok kötü,1,NEG
Turkish,Ankara,Esila Hotel,,Kirli berbat bir otel resimlere aldanmayın alakası yok,1,NEG
Turkish,Ankara,Ankara HiltonSA,"Bu güne kadar gittiğim en temiz oteldi.
Aşırı hijyenik çalışanlar çok deneyimli ve tecrubeli 
Tek sorun coronaydı 😔
Alınan önlemler cok ıyıydi 
Kat görevlisi selma hanım acayip derecede hızlı ve kibardı 
Diğer çalışan arkadaslarda cok yardım severdi hepsine ayrı ayrı teşekkür ederim.",Havuzun kapalı olması,10,POS
Turkish,Ankara,Ankara HiltonSA,Konfor,Sürekli insanların yanlış kapıyı çalması:),9,POS
Turkish,Ankara,Ankara HiltonSA,,Depozito nedir. Biz yeyip içtiğimizin parasını vermeden mi kaçacağız sanki. Ne saçmalık müşterisine güvenmeyen işletme üstelik koca Sabancı. Beni çok rencide eden olay bu. Rezillik nasıl anlatayım. Bi sefer daha böyle denk gelmiştim. Daha o otele gitmedim birdaha hılton sa da gitmiycem .,5,NEG
Turkish,Ankara,Ankara HiltonSA,Kahvalti secenekleri fena degildi,"oda temizligi, minibarin boslugu ve sanki bazi personelin isteksiz calismasi",5,NEG
Turkish,Ankara,Ankara HiltonSA,,"Telefonda konuşulan hiç bir şeye uyulmadı!
Hilton ismine yakışmayan hareketler… vaatlere uyulmadı ( üzgünüm ) birdaha asla!!",1,NEG
Turkish,Ankara,Ankara HiltonSA,Bu paraya daha iyi otellerde kaldım. Hilton sadece adı var bence daha iyi olabilir,Yatak küçük geldi ayaklarım dışarıda kaldı 😅,1,NEG
Turkish,Ankara,Ankara HiltonSA,,tamire çok ihtiyac var 5 yıldız yok 4-3 ola bilir,1,NEG
Turkish,Ankara,Asrin Business Hotel Kızılay,,Personel somut güler yüzlü değil,4,NEG
Turkish,Ankara,Asrin Business Hotel Kızılay,"Maalesef kahvalti bekledigmiz oranda degildi.
Odanin cami olmasina ragmen, duvara bakis vardi",Kahvalti,6,NEG
Turkish,Ankara,Asrin Business Hotel Kızılay,,"2 yil once de konaklamisdim bu otelde,ama daha kotuye gitmis.Banyoda her sey uzerine geliyor insanin kirik dokuk.Bir de hangi asirdayiz internet denen sey bin pisman etdi beni",5,NEG
Turkish,Ankara,Asrin Business Hotel Kızılay,Yandaki türkü evinin yüksek müzik sesi herşeyin tadını çıkarmamı ve uyuyup dinlenmemi engelledi. Bu nedenle diğer şeylerden tat alamadım,Yandaki Türkü evinden sabah 5 e kadar aşırı müzik sesi geldi ve hiç iyi uyuyamadım. Cumartesi olduğu için belki de canlı müzik vardı. Ama düğün salonu gibiydi. 4. Katta olmama rağmen beni aşırı rahatsız etti.,7,POS
Turkish,Ankara,Asrin Business Hotel Kızılay,,Personel temizlik davranış,1,NEG
Turkish,Ankara,Asrin Business Hotel Kızılay,çalışan resepsiyon çok ahlaksız bir insan bayan arkadaşım giremez evlilik cüzdanı istedi. kendisini hakim yerine koyarak önyargılı davranarak. kime şikayet etmek istiyorsan et diyerek bayan arkadaşımı. almadı bende. mecburen başka. hotel bularak iki hotele birden ödeme yapmak durumunda kaldım. personel çok kötüydü,,1,NEG
Turkish,Ankara,Apart Hotel Best,Konum ve oda dizaynı mükemmel,,10,POS
Turkish,Ankara,Apart Hotel Best,"Kahvalti oldukça iyiydi, Otelin konumu cok iyiydi hemen 100 metre mesafede kahvalti salonu,balikci,bar ve pastaneler cafeteryalar vardı.Tunali hilmiye ve alışveriş merkezinede 10 dakika mesafede taxi ile..Günlük temizlik yapıldı oda servisi 24 saat, ilk kez apart otelde kaldık fakat çok çok memnun kaldık... En gec temmuzun 15 de tekrar gidiyoruz.. Tüm personele çok çok teşekkür ederiz. Tekrar görüşmek üzere... Sevgiler Selma Dogan",,9,POS
Turkish,Ankara,Apart Hotel Best,konumu iyi,çok eski,4,NEG
Turkish,Ankara,Apart Hotel Best,Sadece personelleri sevdim iyi cana yakın. Davrandılar,Konum sesiz sakın bir yer bana hitap edmedi otel baya eski bir bina eşyalar eski püskü otelin havuzu kışın açık ama ısıtmalı değildi kahvaltı yetersizdi,5,NEG
Turkish,Ankara,Apart Hotel Best,Konumu,Geceleri ses çok geliyor,5,NEG
Turkish,Ankara,Apart Hotel Best,Personel guleryuzlu yardımcı olmak için elinden geleni yapıyor.,Rezervasyonum bitmeden sabah kahvaltısı sonrası öğlen 12 ye kadar çıkış yapmam gerektiği söylendi. Ben ise benim eşyalarımi toplamamin mümkün olmadığı en azından başka konaklama yeri bulmak için 1 gün daha müsade etmelerini rica ettim. Kesin kanaatle hemen çıkış yapmamı çok geç bana haber verilmesine rağmen 2 -3 saat içinde hazırlanıp çıkış yapmaya zorlandım. Gerçekten beni çok zor durumda bırakan bir durumdu. Kedimle birlikte 11 saat resepsiyonunda oturmak zorunda kaldık yeni kalacagimoz yeri bulmak için. Best Apartta yıllar oncesinden beri çok konaklama yapmama rağmen beni tanımalarına rağmen anlam veremedigim böyle bir zorbalığa maruz kaldım. Artık Best apart yerine,1,NEG
Turkish,Ankara,The Ankara Hotel,Hersey çok güzeldi. Çalısanlar çok ilgili ve cok sevecendi.❤,,10,POS
Turkish,Ankara,The Ankara Hotel,Herşey mükemmeldi.,,10,POS
Turkish,Ankara,The Ankara Hotel,"konumu, dekorasyonu, oda büyüklüğü gayet yeterliydi. 4 kişilik bir aile olduğumuz için normalde bookingde bulunmayan, caddeye bakan odaya upgrade yaptılar. Tesis gayet yeni ve otoparkı konforlu. Tesis lobisi ve kahvaltı alanı şık ve geniş.","resepsiyon ve servis personelinin ilgisi ve profesyonelliği daha iyi olmalı. Havlular ve çarşaflar inanılmaz eski acilen değişmesi gerekiyor. odamıza bıraktıkları 2 bornozun ikiside yırtıktı. Bu fiyata olan emsal otellere göre yastık, yatak, ve şampuan vb ürünler çok vasat. çok güzel bir tesis fakat iyi işletilmiyor havası veriyor.",6,NEG
Turkish,Ankara,The Ankara Hotel,"Ücretsiz otopark, hızlı wifi.",Banyodaki su yeterince hızlı tahliye olmuyor. Her duştan sonra yerler sırılsıklam oluyor. Oda servisi zayıf. Işıklandırma yetersiz. Odalar büyük ama bomboş hissettiriyor.,6,NEG
Turkish,Ankara,The Ankara Hotel,,Resepsiyonda çalışan eleman Booking.com fiyatının üstüne fark istedi. Rezervasyon gözükmüyor dedi. Kavga derecesinde ısrar edince tamam gözüküyor dedi. Ancak bu fiyata oda veremem dedi. Tekrar atıştık netice itibarıyla odayı zor bela aldık,5,NEG
Turkish,Ankara,The Ankara Hotel,Lobide Çayı güzel temiz asansör yeterli temizlik fena degil yeterli gibi .. ankarada bir cok otelden iyi gibi sanki 5 iyi otel arasinda olabilir biraz daha dikkat edilse,Otel genel oralark iyi fakat personel profesyonel degil Sabah kahvaltida maskesini elleyip bize cay getiren görevliyi. Yastiklari cok sert ve yastik secenekleri mevcut degil bir tane yumusak yastik istedim sigara kokan bir yastık getirdi. Ve elleriyle getirdi covid kurallarina uygun bir sekilde getirmedi,6,NEG
Turkish,Ankara,Seven Deep Hotel,"Kahvaltı sınırlı ama pandemi önlemlerine uygundu. Oda çok rahat, fiyat-fayda dengesi çok iyiydi.",,10,POS
Turkish,Ankara,Seven Deep Hotel,konumunu,"yastıklar çok yüksek ve sert. boynum tutuldu. söyledim ama yeni yumuşak yastıkları yokmuş. ayrıca yoğun sigara kokusu vardı. kokudan başım ağrıdı, midem bulandı. yerler halı olduğu için sağlıklı gelmedi. temizlik görevlileri işlerini yapmalarına rağmen halı ve perdelerdeki yoğun koku çok kötüydü. kahvaltı açık büfe ama çok sınırlı sayıda yiyecek var. onun için sadece bir defa kahvaltıya indim.",5,NEG
Turkish,Ankara,Seven Deep Hotel,Merkezi bir konumda ve her yer yürüme mesafesindeydi.,Odalar çok karanlıktı.,5,NEG
Turkish,Ankara,Seven Deep Hotel,evlilik cüzdanı soruyorlar nişanlımla rezil olduk,,1,NEG
Turkish,Ankara,Seven Deep Hotel,,"Sokağa çıkma kısıtlamasında 5 gün rezerve ettiğim odayı tadilata bakan tek pencereye vermişler. 5 gün boyunca matkap sesi dinledik teşekkür ederiz. Son gün çıkarken kusura bakmayın vs. Baştan düşünecektiniz. 
Resepsiyondaki kel arkadaşla ne zaman denk gelsem saçma bir gülüş atıyor, samimiyetsiz kurumsallık anlaşılıyor arkadaşlar 0-3 iq araplara hizmet vermekten unutmuş olabilirsiniz.
Sabah arkadaşa gün içerisinde dışarı çıkacağımı, çıkarken ücreti nakit olarak ödeyeceğimi söylüyorum. Saat başı odayı arıyorlar ödeme yapacaktınız, yapmadınız.
Son gün 11:45 resepsiyondan arıyor yine arkadaş çıkışınız var diye, şu an toparlanıyoruz 15-20 dakikaya çıkmış oluruz diyorum. 12:00 yi geçirmezseniz sevinirim diyor :) 
5 dakika toleransı geçtim, E hani pandemi koşullarında kullanılan odalar bir gün havalandırılıp servis ediliyordu? Hikaye.
(Temizlik görevlilerini, valeye bakan abiyi ve resepsiyondaki gözlüklü beyefendiyi tenzih ediyorum.)",1,NEG
Turkish,Ankara,Ismira Hotel Ankara,"Tesisin kahvalti cook zengin, calisanlar cok iyi, temizlik cok iyi",buzdolabinin calismiyor olmasi ve yataklarin batmasi ve cok gicirdiyor olmasi,10,POS
Turkish,Ankara,Ismira Hotel Ankara,"Kahvaltı fena değil, konumu çok iyi, kızılay meydana 5 dk dan az sürüyor yürüme","sabah 5 de girince bütün gün ücreti aldılar, rezervasyondan önce otel e sordugumda alınmıyacagı söylenmişti.",5,NEG
Turkish,Ankara,Ismira Hotel Ankara,merkeze yakınlığı,"odaya yoldakı araba sesleri yansıyor, kahvaltı çok köte",5,NEG
Turkish,Ankara,Ismira Hotel Ankara,Hiç bir şeyi,"İnternet çok kötü, havluları yırtık ve eski idi. Duş kabini berbatdi",1,NEG
Turkish,Ankara,Ismira Hotel Ankara,hicbirseyini,"oda les gibi kokuyordu,hayatimda kaldigim en kötü Oteldi kahvalti bile yapmadan ciktim,kimseye tavsiye etmem",1,NEG
Turkish,Ankara,Metropolitan Hotels Ankara,odalara çok temiz yataklar konforlu mükemmel,resepsiyondan Abdulrahim bey çok kibar ve her konuda yardımcı oldu teşekkür ediyorum,10,POS
Turkish,Ankara,Metropolitan Hotels Ankara,Personel çok kibar ve yardımsever.,Odalar çok karanlık.,9,POS
Turkish,Ankara,Metropolitan Hotels Ankara,Merkezî konum,Asansörler çok küçük. Ve bir küçük gofret 25 bir küçük paket meysve suyu 25 tl olurmu ya 40 ulke gezdim dunyada gitmediğim otel kalmadi en ust sekment orta sekment aklinizin alacağı her tip otelde konakladim böyle bir fiyat olamaz ya,3,NEG
