Language,City Name,Hotel Name,Positive,Negative
Chinese,Bucharest,ibis Styles Bucharest City Center,1,1
Chinese,Bucharest,国会大厦酒店,1,1
Chinese,Bucharest,Upstairs Boutique,0,1
Chinese,Bucharest,卡罗酒店,0,1
Chinese,Bucharest,宙斯国际威尼斯酒店,0,1
Chinese,Bucharest,议会酒店,0,1
Chinese,Bucharest,ibis Styles Bucharest Erbas,1,0
Chinese,Bucharest,Bucur Accommodation,1,0
Chinese,Bucharest,"Holiday Inn Bucharest - Times, an IHG Hotel",1,0
Chinese,Bucharest,One88 Apartments,1,0
Chinese,Bucharest,Residence DP Pipera,1,0
Chinese,Bucharest,The Mansion Boutique Hotel,1,0
Chinese,Bucharest,Tomis Garden Aparthotel Bucuresti,1,0
Chinese,Bucharest,Vila 18 Hotel Boutique,1,0
Chinese,Bucharest,放松舒适套房酒店,1,0
Chinese,Bucharest,斯卡拉精品酒店,1,0
Chinese,Bucharest,格兰德精品酒店,1,0
Chinese,Bucharest,水晶宫酒店,1,0
Chinese,Bucharest,河拉斯特劳酒店,1,0
Chinese,Bucharest,维拉巴黎精品酒店,1,0
Chinese,Bucharest,贝特洛酒店,1,0
Chinese,Madrid,布拉格酒店,1,7
Chinese,Madrid,Riu Plaza España,1,6
Chinese,Madrid,阿古玛酒店,1,6
Chinese,Madrid,美洲门酒店,1,6
Chinese,Madrid,Hotel Princesa Plaza Madrid,1,3
Chinese,Madrid,"Madrid - Retiro, an IHG Hotel",1,3
Chinese,Madrid,Francisco I Boutique,1,3
Chinese,Madrid,马德里Ok旅舍,1,2
Chinese,Madrid,Letoh Letoh Gran Vía,1,2
Chinese,Madrid,SLEEP'N Atocha - B Corp Certified,1,2
Chinese,Madrid,纽沃波斯顿酒店,1,2
Chinese,Madrid,7岛酒店,1,2
Chinese,Madrid,Hotel Moderno Puerta del Sol,1,2
Chinese,Madrid,New Point Opera,1,2
Chinese,Madrid,库特佐梅迭姆酒店,1,2
Chinese,Madrid,Victoria 4 Puerta del Sol,0,2
Chinese,Madrid,里贾纳酒店,1,1
Chinese,Madrid,皮欧王子酒店,1,1
Chinese,Madrid,马德里见旅馆,1,1
Chinese,Madrid,Gran View Apartments,1,1
Chinese,Madrid,巴拉哈斯美利亚酒店,1,1
Chinese,Madrid,格兰维尔塞斯酒店,1,1
Chinese,Madrid,Crisol Vía Castellana,1,1
Chinese,Madrid,UMusic Hotel Madrid,1,1
Chinese,Madrid,斯考特尔马德里机场酒店,1,1
Chinese,Madrid,马德里伊鲁尼套房酒店,1,1
Chinese,Madrid,Catalonia El Retiro,1,1
Chinese,Madrid,NYX Hotel Madrid by Leonardo Hotels,1,1
Chinese,Madrid,Smartrental Collection Gran Vía Centric,1,1
Chinese,Madrid,大西洋酒店,1,1
Chinese,Madrid,马德里 - 拉斯维加斯塔布拉斯假日酒店,1,1
Chinese,Madrid,马德里市中心莱昂纳多酒店,1,1
Chinese,Madrid,马德里格兰大街中心凯悦酒店,1,1
Chinese,Madrid,马德里阿尔卡拉艾尔巴酒店,1,1
Chinese,Madrid,Casa du Soleil,1,1
Chinese,Madrid,Feelathome San Marcos Apartments,1,1
Chinese,Madrid,"Hotel Indigo Madrid - Princesa, an IHG Hotel",1,1
Chinese,Madrid,Room Mate Macarena – Gran Vía,1,1
Chinese,Madrid,TX Matadero,1,1
Chinese,Madrid,NH马德里巴尔博亚酒店,0,1
Chinese,Madrid,卡斯特拉纳珀蒂宫总统酒店,0,1
Chinese,Madrid,塞尔科蒂尔阿尔卡拉611酒店,0,1
Chinese,Madrid,文殊特莱托斯04酒店,0,1
Chinese,Madrid,艾普拉杜尔酒店,0,1
Chinese,Madrid,马德里亚历克西斯旅馆,0,1
Chinese,Madrid,马德里普拉多大道NH精品酒店,0,1
Chinese,Madrid,马德里莱昂纳多精品酒店,0,1
Chinese,Madrid,里阿本酒店,1,0
Chinese,Madrid,ARTIEM Madrid,1,0
Chinese,Madrid,奥连特宫公寓,1,0
Chinese,Madrid,卡森德尔托尔梅斯酒店,1,0
Chinese,Madrid,马德里中央美居酒店,1,0
Chinese,Madrid,TaCH Madrid Airport,1,0
Chinese,Madrid,温齐66号酒店,1,0
Chinese,Madrid,马德里巴塞罗塔酒店,1,0
Chinese,Madrid,Catalonia Gran Vía Madrid,1,0
Chinese,Madrid,L&H La Latina Selection,1,0
Chinese,Madrid,Palacio Tirso de Molina - THE ARC COLLECTION,1,0
Chinese,Madrid,帕萨奥哈瓦那NH酒店,1,0
Chinese,Madrid,"Hotel Villa Real, a member of Preferred Hotels & Resorts",1,0
Chinese,Madrid,JC圣安娜之屋酒店,1,0
Chinese,Madrid,Motel One Madrid-Plaza de España,1,0
Chinese,Madrid,Ocean Drive Madrid,1,0
Chinese,Madrid,Soho Boutique Congreso,1,0
Chinese,Madrid,limehome Madrid Calle de la Madera - Digital Access,1,0
Chinese,Madrid,丘埃卡惊喜客房民宿,1,0
Chinese,Madrid,丽晶酒店,1,0
Chinese,Madrid,梅耶广场加泰罗尼亚酒店,1,0
Chinese,Madrid,玛尤拉泽格酒店,1,0
Chinese,Madrid,索马温齐酒店,1,0
Chinese,Madrid,马德里卡尔顿万豪AC酒店,1,0
Chinese,Madrid,60 Balconies Iconic,1,0
Chinese,Madrid,Bob W Chueca,1,0
Chinese,Madrid,CH Bueno,1,0
Chinese,Madrid,CoolRooms Palacio de Atocha,1,0
Chinese,Madrid,Hostal Palacio Luna,1,0
Chinese,Madrid,JC客房圣多明各酒店,1,0
Chinese,Madrid,加泰罗尼亚太阳门酒店,1,0
Chinese,Madrid,奧地利唐胡安阿果拉酒店,1,0
Chinese,Madrid,市长广场欧洲之星酒店,1,0
Chinese,Madrid,拉斐尔阿托查酒店,1,0
Chinese,Madrid,珀蒂宫阿图罗索里亚阿尔卡拉酒店,1,0
Chinese,Madrid,西班牙广场亚斯吧酒店,1,0
Chinese,Madrid,金狮精品酒店,1,0
Chinese,Madrid,阿瑞赞尼卡套房公寓,1,0
Chinese,Madrid,马德里欧式建筑NH精选酒店,1,0
Chinese,Madrid,Arenal Suites Puerta del Sol,1,0
Chinese,Madrid,BYPILLOW Velázquez 45,1,0
Chinese,Madrid,Canaan Boutique Apartments Madrid,1,0
Chinese,Madrid,Hotel Infantas by MIJ,1,0
Chinese,New Delhi,Avatar Living @Safdarjung Enclave,1,1
Chinese,New Delhi,Hotel Clayton Near IGI Airport Delhi,0,1
Chinese,New Delhi,Hotel Blue Pearl,1,0
Chinese,Paris,馨乐庭巴黎埃菲尔铁塔酒店,1,5
Chinese,Paris,Hôtel Mayflower Opera,1,3
Chinese,Paris,莱斯佩兰斯酒店,1,2
Chinese,Paris,Novotel Paris Porte Versailles,1,2
Chinese,Paris,阿斯顿酒店,1,2
Chinese,Paris,曼特农歌剧院酒店,0,2
Chinese,Paris,拉内公园酒店,1,1
Chinese,Paris,游乐场酒店,1,1
Chinese,Paris,Quinzerie hôtel,1,1
Chinese,Paris,埃菲尔艺术酒店,1,1
Chinese,Paris,法尔皇家酒店,1,1
Chinese,Paris,Hotel Monsieur & Spa,1,1
Chinese,Paris,Hôtel Lodge In Paris 13,1,1
Chinese,Paris,Hôtel Beauregard,1,1
Chinese,Paris,Hôtel Léna,1,1
Chinese,Paris,蒙马特国家酒店,1,1
Chinese,Paris,波尔多酒店,0,1
Chinese,Paris,牧歌度假屋,0,1
Chinese,Paris,蒙特贝洛公寓式酒店,0,1
Chinese,Paris,舒瓦瑟尔歌剧酒店,1,0
Chinese,Paris,Maison Albar Hotels Le Diamond,1,0
Chinese,Paris,巴黎COQ酒店,1,0
Chinese,Paris,帕里斯巴黎埃菲尔铁塔酒店,1,0
Chinese,Paris,Rayz Eiffel,1,0
Chinese,Paris,德拉帕酒店,1,0
Chinese,Paris,杜米妮旺多姆酒店,1,0
Chinese,Paris,里拉斯布兰卡酒店,1,0
Chinese,Paris,Le 10 BIS酒店,1,0
Chinese,Paris,巴黎里昂火车站万豪酒店&度假村,1,0
Chinese,Paris,巴黎金门一号汽车旅馆,1,0
Chinese,Paris,阿尔根松酒店,1,0
Chinese,Paris,馨乐庭特洛卡德罗巴黎酒店,1,0
Chinese,Paris,Deskopolitan House,1,0
Chinese,Paris,Hotel Abbatial Saint Germain,1,0
Chinese,Paris,Hotel Vacances Bleues Provinces Opera,1,0
Chinese,Paris,Hotel des Arts - Cite Bergere,1,0
Chinese,Paris,Hôtel Aiglon,1,0
Chinese,Paris,My Maison In Paris - Louvre,1,0
Chinese,Paris,Aparthotel Adagio Paris Nation,1,0
Chinese,Paris,Best Stay Jeuneurs,1,0
Chinese,Paris,Graphik Montparnasse,1,0
Chinese,Paris,"Hotel Apolonia Paris Mouffetard, Sure Hotel Collection by Best Western",1,0
Chinese,Paris,Hôtel La Canopée,1,0
Chinese,Paris,Hôtel Le Presbytère,1,0
Chinese,Paris,"Tinah Paris, Réaumur - Montorgeuil",1,0
Chinese,Paris,卡洛琳公主酒店,1,0
Chinese,Paris,圣路易斯里斯乐酒店,1,0
Chinese,Paris,尼科洛别墅酒店,1,0
Chinese,Paris,德拉波特多雷酒店,1,0
Chinese,Paris,玛勒斯赫贝斯庄园酒店,1,0
Chinese,Paris,1er Etage SoPi-Montmartre,1,0
Chinese,Paris,Apartments Du Louvre St Honoré,1,0
Chinese,Paris,Babel Belleville,1,0
Chinese,Paris,Beauquartier Paris - Montorgueil,1,0
Chinese,Paris,District Republique,1,0
Chinese,Paris,"ELSA, Hôtel Paris",1,0
Chinese,Paris,HIGHSTAY - Louvre - Serviced Apartments,1,0
Chinese,Paris,Hotel Bloum,1,0
Chinese,Paris,Hotel Mimosa Paris,1,0
Chinese,Paris,Hotel Trinité Haussmann,1,0
Chinese,Paris,Hotel de L'Empereur by Malone,1,0
Chinese,Paris,Hôtel AMI - Orso Hotels,1,0
Chinese,Paris,Hôtel Botaniste,1,0
Chinese,Paris,Hôtel Dame des Arts,1,0
Chinese,Paris,Hôtel Oratio,1,0
Chinese,Paris,Hôtel du Cygne Paris,1,0
Chinese,Paris,La Finca Hôtel & Spa,1,0
Chinese,Paris,Le Temple De Jeanne,1,0
Chinese,Paris,Louisa Hotel Paris,1,0
Chinese,Paris,Odeon Hotel by Malone,1,0
Chinese,Paris,Paris Art Hotel Quartier Latin by Malone,1,0
Chinese,Paris,"Tinah Paris, Champs Elysées",1,0
Chinese,Paris,citizenM Paris Opera,1,0
Chinese,Paris,乔宾酒店,1,0
Chinese,Paris,住宿加早餐：卢浮宫优雅套房,1,0
Chinese,Paris,功博斯特尔酒店,1,0
Chinese,Paris,卢森堡花园酒店,1,0
Chinese,Paris,圣路易斯马莱酒店,1,0
Chinese,Paris,埃菲尔布洛梅特酒店,1,0
Chinese,Paris,堡夫库罗讷餐厅酒店,1,0
Chinese,Paris,太阳酒店,1,0
Chinese,Paris,安格利特酒店,1,0
Chinese,Paris,小型舒适酒店,1,0
Chinese,Paris,巴黎阿尔莫尼酒店,1,0
Chinese,Paris,帕西埃菲尔酒店,1,0
Chinese,Paris,悉尼歌剧院贝斯特韦斯特优质酒店,1,0
Chinese,Paris,拉丁区 - 巴黎圣母院公寓,1,0
Chinese,Paris,爱丽舍花园酒店,1,0
Chinese,Paris,玛黑区之珠公寓,1,0
Chinese,Paris,科纳艾菲尔酒店,1,0
Chinese,Rome,Ripetta Luxurious Suites,1,2
Chinese,Rome,四头私人套房旅馆,1,1
Chinese,Rome,罗马诺德诺瓦酒店,1,1
Chinese,Rome,Korean Sonata,1,1
Chinese,Rome,SM Vatican Relais B&B,1,1
Chinese,Rome,休闲旅馆,1,1
Chinese,Rome,那锡那里精品酒店,1,1
Chinese,Rome,Bloom Hotel Rome,0,1
Chinese,Rome,Guest House Al Conservatorio,0,1
Chinese,Rome,My Suites Piazza di Spagna,0,1
Chinese,Rome,Archi di Roma Guest House,1,0
Chinese,Rome,Hotel Varese,1,0
Chinese,Rome,索基欧诺中心酒店,1,0
Chinese,Rome,Residenza Venti Settembre,1,0
Chinese,Rome,Rhome GuestHouse Affittacamere,1,0
Chinese,Rome,圆形大剧场酒店,1,0
Chinese,Rome,罗马诺酒店,1,0
Chinese,Rome,Crosti Hotel,1,0
Chinese,Rome,Hotel Roma Vaticano,1,0
Chinese,Rome,Rossi Hotel,1,0
Chinese,Rome,Sophie Terrace Hotel,1,0
Chinese,Rome,巴贝里尼之梦民宿,1,0
Chinese,Rome,斗兽场酷黑空间住宿加早餐旅馆,1,0
Chinese,Rome,简单客房旅馆,1,0
Chinese,Rome,Foresteria di Piazza Cavour - Luxury Suites & Guest House,1,0
Chinese,Rome,Frattina FF italian suites,1,0
Chinese,Rome,Holidays Suites Navona,1,0
Chinese,Rome,NH罗马卡尔佩尼亚别墅酒店,1,0
Chinese,Rome,Trevi Diamond Luxury Suites & Jacuzzi,1,0
Chinese,Rome,保罗II号酒店,1,0
Chinese,Rome,埃克斯国际宫殿酒店,1,0
Chinese,Rome,威尼托大街尊贵旅馆,1,0
Chinese,Rome,帕巴酒店,1,0
Chinese,Rome,普利那里客房圣彼得罗马酒店,1,0
Chinese,Rome,罗马威尼托旅馆,1,0
Chinese,Rome,罗马市中心旅馆,1,0
Chinese,Rome,蒂斯欧之家,1,0
Chinese,Rome,Al centro di Roma,1,0
Chinese,Rome,"Albergo Delle Regioni, Barberini - Fontana di Trevi",1,0
Chinese,Rome,Azzurra Rooms,1,0
Chinese,Rome,Camplus Hotel Roma Centro,1,0
Chinese,Rome,Design 18 Charming Rooms,1,0
Chinese,Rome,Domus Castroni Pompeo Magno,1,0
Chinese,Rome,Domus Domas,1,0
Chinese,Rome,Elegant Rooms Roma - Guest House,1,0
Chinese,Rome,Erreggi Luxury Rooms,1,0
Chinese,Rome,HortiSallustio luxury rooms,1,0
Chinese,Rome,Magica Luna Boutique Hotel - Roma,1,0
Chinese,Rome,Merulana Inn Guest House,1,0
Chinese,Rome,Palazzo Ripetta,1,0
Chinese,Rome,Pantheon Unique Rooms,1,0
Chinese,Rome,Quintus Luxury Suites,1,0
Chinese,Rome,Rome Art Hotel - Gruppo Trevi Hotels,1,0
Chinese,Rome,Rome Easy Rooms,1,0
Chinese,Rome,Rose Suite,1,0
Chinese,Rome,Savoia Rooms Roma,1,0
Chinese,Rome,St. Peter Manor,1,0
Chinese,Rome,Sweet Dreams Roma,1,0
Chinese,Rome,THE ROMAN WAY OPERA,1,0
Chinese,Rome,Vatican Palace Suites by Premium Suites Collection,1,0
Chinese,Rome,中央梵蒂冈客房旅馆,1,0
Chinese,Rome,克洛索顶层旅馆,1,0
Chinese,Rome,切萨雷卡瓦列里套房旅馆,1,0
Chinese,Rome,别致城镇豪华旅馆,1,0
Chinese,Rome,四河套房旅馆,1,0
Chinese,Rome,因特诺7奢华住宿加早餐旅馆,1,0
Chinese,Rome,奥兰治套房旅馆,1,0
Chinese,Rome,弗拉迪纳华丽套房旅馆,1,0
Chinese,Rome,拉基然多拉住宿加早餐酒店,1,0
Chinese,Rome,桥梁套房住宿加早餐旅馆,1,0
Chinese,Rome,梵蒂冈多莫斯旅馆,1,0
Chinese,Rome,歌剧套房旅馆,1,0
Chinese,Rome,特拉兹纳沃纳酒店,1,0
Chinese,Rome,瑞莱小女皇旅馆,1,0
Chinese,Rome,稀世套房旅馆,1,0
Chinese,Rome,纳沃纳中央套房酒店,1,0
Chinese,Rome,罗马法拉蒂纳27号旅馆,1,0
Chinese,Rome,艺术纳沃纳套房,1,0
Chinese,Rome,诺迪罗马酒店,1,0
Chinese,Rome,阿普罗多里佩塔旅馆,1,0
Chinese,Rome,阿涅高级客栈,1,0
Chinese,Rome,马瑞提经典住宅旅馆,1,0
Chinese,Seoul,弘大双层床旅馆,1,4
Chinese,Seoul,首尔费尔菲尔德客栈酒店,1,3
Chinese,Seoul,新罗九老酒店,1,2
Chinese,Seoul,Glue Hotel,1,1
Chinese,Seoul,The Stay Classic Hotel Myeongdong,1,1
Chinese,Seoul,江南贝斯特韦斯特尊贵酒店,1,1
Chinese,Seoul,LOTTE City Hotel Gimpo Airport,1,1
Chinese,Seoul,"voco Seoul Gangnam, an IHG Hotel",1,1
Chinese,Seoul,Ananti at Gangnam,1,1
Chinese,Seoul,故宫精品酒店,1,1
Chinese,Seoul,梦之家酒店,1,0
Chinese,Seoul,Hao Guesthouse in Hongdae,1,0
Chinese,Seoul,Toyoko Inn Seoul Gangnam,1,0
Chinese,Seoul,首尔皇家广场酒店,1,0
Chinese,Seoul,克汉公寓,1,0
Chinese,Seoul,阁楼精品酒店,1,0
Chinese,Seoul,Staz Hotel Doksan,1,0
Chinese,Seoul,首尔植物园万怡酒店,1,0
Chinese,Seoul,首尔大使 - 铂尔曼酒店,1,0
Chinese,Washington,华盛顿DC /白宫凯悦嘉轩酒店,1,3
Chinese,Washington,建筑师酒店,1,2
Chinese,Washington,华盛顿特区北温德姆花园酒店,1,2
Chinese,Washington,Hotel Washington,1,2
Chinese,Washington,YOTEL Washington DC,1,2
Chinese,Washington,诺曼底酒店,1,2
Chinese,Washington,"2500 Penn, a Placemakr Experience",0,2
Chinese,Washington,戴斯华盛顿酒店 - 康涅狄格大道,0,2
Chinese,Washington,哈灵顿酒店,1,1
Chinese,Washington,朵之屋旅馆,1,1
Chinese,Washington,"Club Quarters Hotel White House, Washington DC",1,1
Chinese,Washington,Kellogg Conference Hotel at Gallaudet University,1,1
Chinese,Washington,Georgetown Residences by LuxUrban,1,1
Chinese,Washington,The Baron Hotel,1,1
Chinese,Washington,华盛顿广场酒店,1,1
